index,index,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
6101,2516,466784,Male,No,26,No,Doctor,4.0,Low,,Cat_6,0.0
1957,147,461740,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,1.0
1952,1278,464084,Male,No,25,No,Healthcare,1.0,Low,5.0,Cat_4,0.0
2100,2732,461637,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_7,1.0
5341,416,461629,Male,Yes,53,Yes,Artist,0.0,Low,3.0,Cat_6,1.0
3109,693,459499,Female,Yes,81,No,Lawyer,,High,2.0,Cat_6,0.0
5115,3302,466011,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_4,1.0
881,3652,467717,Female,Yes,66,No,Engineer,0.0,High,5.0,Cat_4,1.0
3975,2419,467097,Male,Yes,55,Yes,Artist,2.0,Low,1.0,Cat_6,1.0
422,7888,460932,Female,No,32,Yes,Doctor,8.0,Low,1.0,Cat_6,0.0
4869,57,462267,Male,No,32,,Doctor,8.0,Low,2.0,Cat_6,0.0
5265,2476,460724,Male,No,30,Yes,Healthcare,1.0,Low,4.0,Cat_6,0.0
6037,4627,467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6,1.0
3257,1227,466445,Female,,21,No,Healthcare,,Low,4.0,Cat_6,0.0
1867,3070,463294,Female,Yes,35,Yes,Engineer,5.0,Low,2.0,Cat_6,1.0
778,7434,461972,Male,Yes,40,No,,,Average,5.0,Cat_3,1.0
5330,890,460140,Female,Yes,36,Yes,Artist,5.0,Low,2.0,Cat_6,1.0
4014,6317,462836,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
5009,3535,459133,Male,No,23,No,Entertainment,1.0,Low,3.0,Cat_4,0.0
6391,1094,464460,Female,No,26,Yes,Healthcare,1.0,Low,2.0,Cat_6,0.0
4460,979,462959,Female,Yes,56,Yes,Engineer,2.0,High,2.0,Cat_6,1.0
4452,3042,465943,Male,No,26,No,Healthcare,0.0,Low,,Cat_6,0.0
5770,3663,461776,Male,Yes,72,No,Engineer,0.0,High,4.0,Cat_4,1.0
5942,992,464193,Female,Yes,36,Yes,Doctor,13.0,Low,2.0,Cat_6,1.0
6297,3141,462136,Female,No,31,Yes,Healthcare,,Low,4.0,Cat_6,0.0
4212,2918,460785,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_7,1.0
4061,2947,463826,Female,No,28,Yes,Healthcare,5.0,Low,,Cat_6,0.0
6119,4587,463753,Female,No,30,Yes,Healthcare,0.0,Low,5.0,Cat_2,0.0
5104,2708,463118,Female,Yes,49,Yes,Doctor,,High,3.0,Cat_6,1.0
2946,3450,466749,Male,No,21,,Healthcare,1.0,Low,5.0,Cat_3,0.0
4818,2206,462574,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,0.0
3430,4752,463400,Female,No,20,No,Healthcare,8.0,Low,3.0,Cat_1,0.0
6383,2059,462066,Female,No,26,Yes,Artist,13.0,Low,2.0,Cat_6,1.0
5394,870,464642,Female,Yes,26,Yes,Engineer,6.0,High,7.0,Cat_4,0.0
4044,2529,466823,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
451,802,460061,Male,No,45,Yes,Marketing,0.0,Low,1.0,Cat_3,0.0
2635,2093,460445,Male,No,29,Yes,Engineer,0.0,Low,4.0,Cat_3,0.0
1550,6852,460741,Male,Yes,58,Yes,Artist,1.0,Average,5.0,Cat_6,1.0
4248,3910,460388,Female,No,35,Yes,Artist,13.0,Low,2.0,Cat_6,1.0
16,6392,464688,Male,Yes,28,Yes,Doctor,0.0,Low,9.0,Cat_4,0.0
1631,4650,464251,Male,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_2,1.0
5611,854,459846,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,1.0
1500,4479,464058,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0,Cat_6,0.0
4576,1786,459531,Male,No,38,Yes,Marketing,3.0,Low,,Cat_6,0.0
8,6511,466472,Male,No,38,Yes,Doctor,4.0,Low,1.0,Cat_2,1.0
780,5339,466063,Female,Yes,48,Yes,Entertainment,0.0,Low,1.0,Cat_3,1.0
3024,5089,467610,Female,Yes,84,Yes,Lawyer,2.0,Low,1.0,Cat_6,1.0
190,937,462716,Male,No,33,No,Entertainment,6.0,Low,2.0,Cat_4,0.0
2590,6451,465502,Male,Yes,36,Yes,Artist,8.0,Low,4.0,Cat_4,0.0
519,353,466258,Female,No,29,No,Healthcare,1.0,Low,3.0,Cat_6,1.0
102,3977,466455,Female,Yes,30,Yes,Doctor,4.0,Low,2.0,Cat_6,0.0
1558,7825,466786,Male,No,32,No,Executive,0.0,Low,2.0,Cat_3,0.0
5058,6360,461719,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,0.0
2337,4416,461537,Male,No,31,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
1391,1943,464658,Male,Yes,33,No,Artist,1.0,Average,2.0,Cat_4,1.0
1768,4729,462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3,1.0
2489,6568,462856,Female,No,28,Yes,Engineer,0.0,Low,3.0,Cat_6,0.0
1174,5649,466640,Female,No,19,No,Marketing,1.0,Low,4.0,Cat_6,0.0
3880,4383,465479,Male,No,27,No,Artist,1.0,Low,1.0,Cat_4,0.0
230,4541,461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0,Cat_3,0.0
5004,6883,460222,Female,,72,Yes,Lawyer,4.0,High,,Cat_6,0.0
1319,3476,463277,Female,Yes,26,No,Engineer,6.0,Low,2.0,Cat_3,0.0
1030,4653,467787,Male,No,20,No,Healthcare,8.0,Low,5.0,Cat_6,0.0
3269,3485,463992,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,1.0
1464,2413,461502,Female,No,37,Yes,Artist,9.0,Low,1.0,Cat_6,1.0
1056,1979,464386,Male,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6,1.0
4926,1444,467263,Female,No,32,No,Marketing,,Low,1.0,Cat_4,0.0
204,2056,460714,Male,No,26,Yes,Entertainment,1.0,Low,3.0,Cat_6,0.0
4147,3117,459825,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_2,0.0
2231,7893,462207,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_4,0.0
4086,4789,466894,Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,1.0
3271,1009,465712,Male,No,47,Yes,,0.0,Low,1.0,Cat_6,1.0
5421,5368,464708,Male,No,20,No,Healthcare,0.0,Low,8.0,Cat_4,0.0
236,6624,463917,Female,No,22,No,Healthcare,1.0,Low,8.0,Cat_4,0.0
2150,7632,462624,Male,Yes,31,No,Entertainment,1.0,Low,6.0,Cat_4,0.0
3384,2128,467888,Male,No,27,No,Doctor,0.0,Low,4.0,Cat_6,1.0
2611,5908,460948,Male,Yes,53,Yes,Engineer,4.0,Low,3.0,Cat_3,1.0
6138,6277,459551,Female,Yes,42,No,Engineer,4.0,Low,1.0,Cat_6,1.0
2607,4733,464510,Female,Yes,75,No,Lawyer,0.0,High,2.0,Cat_6,0.0
5049,4871,464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,1.0
1793,4128,462514,Male,No,25,Yes,Healthcare,,Low,2.0,Cat_4,0.0
1390,1543,462337,Female,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_4,1.0
4369,5186,459842,Male,No,25,Yes,Healthcare,,Low,3.0,Cat_6,0.0
3131,6082,463993,Female,Yes,37,Yes,Artist,5.0,Average,2.0,Cat_6,1.0
1084,5065,460253,Male,Yes,52,Yes,Artist,4.0,Average,2.0,Cat_6,1.0
2991,729,459141,Male,Yes,28,No,Artist,0.0,Average,2.0,Cat_6,0.0
4265,3074,464813,Male,Yes,45,Yes,Engineer,5.0,Average,5.0,Cat_6,1.0
3595,4924,466691,Male,No,18,No,Healthcare,5.0,Low,4.0,Cat_2,0.0
2637,1849,467049,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
3956,1358,462668,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,1.0
4874,8038,467036,Male,Yes,66,No,Lawyer,0.0,Low,1.0,Cat_6,1.0
626,249,467050,Female,No,21,No,Engineer,0.0,Low,5.0,Cat_2,1.0
4831,3365,462436,Male,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_6,0.0
4059,3408,463946,Male,No,25,No,Healthcare,4.0,Low,3.0,Cat_4,0.0
4967,2101,465608,Male,No,20,No,Healthcare,,Low,5.0,Cat_3,0.0
6042,1575,460978,Female,No,35,Yes,Healthcare,3.0,Low,6.0,Cat_2,0.0
4525,2466,462225,Male,Yes,49,No,Engineer,1.0,Average,8.0,Cat_4,0.0
3769,7679,458988,Female,No,29,No,Marketing,2.0,Low,3.0,Cat_6,0.0
4820,2827,461016,Male,No,32,No,Healthcare,7.0,Low,5.0,Cat_3,0.0
1645,1653,461162,Female,No,41,No,Marketing,9.0,Low,3.0,Cat_3,1.0
5624,7269,459500,Male,Yes,37,Yes,Entertainment,1.0,Average,4.0,Cat_6,1.0
3873,7223,466516,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
5223,7416,466582,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
382,2649,467525,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
4971,4770,466264,Male,Yes,33,Yes,,0.0,Low,2.0,Cat_3,0.0
520,6431,460259,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,0.0
5590,3524,460998,Male,No,27,Yes,,0.0,Low,3.0,Cat_3,1.0
1518,4719,459318,Female,No,32,Yes,Engineer,0.0,Low,3.0,Cat_6,0.0
5607,448,462142,Female,No,42,Yes,Artist,,Low,1.0,Cat_6,1.0
3447,914,463874,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_3,0.0
4416,1223,464562,Female,No,31,No,,8.0,Low,3.0,Cat_6,0.0
551,4842,461705,Female,No,32,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
3639,7146,463871,Female,Yes,46,No,Artist,8.0,Low,1.0,Cat_6,1.0
5791,6229,462569,Female,No,32,No,Doctor,7.0,Low,4.0,Cat_3,0.0
5289,1268,460297,Female,Yes,46,Yes,Artist,8.0,Low,2.0,Cat_6,1.0
2531,7396,459985,Female,No,39,Yes,Doctor,8.0,Low,2.0,Cat_6,1.0
2860,7341,462138,Female,Yes,56,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
5016,1069,462977,Male,Yes,36,No,Artist,,Average,3.0,Cat_6,1.0
4878,320,462541,Male,Yes,70,Yes,Engineer,4.0,High,2.0,Cat_6,1.0
910,3289,461524,Male,No,68,Yes,Lawyer,1.0,Low,1.0,Cat_6,0.0
1807,3459,459174,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_4,1.0
2344,4744,464517,Male,No,26,Yes,Healthcare,1.0,Low,,Cat_5,0.0
6373,1365,460507,Male,No,30,No,Doctor,1.0,Low,4.0,Cat_3,0.0
5666,3643,467273,Female,Yes,81,Yes,Lawyer,7.0,High,2.0,Cat_6,1.0
2137,6896,461122,Male,Yes,26,No,Entertainment,8.0,Low,2.0,Cat_4,0.0
987,341,466835,Male,Yes,51,No,Entertainment,1.0,Average,4.0,Cat_7,1.0
4841,3395,466863,Female,No,28,No,Homemaker,10.0,Low,1.0,Cat_6,0.0
5793,1437,462582,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_4,0.0
5105,6468,460911,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_6,0.0
3146,4202,459287,Male,No,35,Yes,Lawyer,1.0,Low,1.0,Cat_4,0.0
1426,3826,463014,Male,Yes,53,Yes,Executive,0.0,High,3.0,Cat_6,1.0
1798,5481,461075,Male,Yes,33,Yes,Entertainment,,Average,2.0,Cat_3,1.0
5073,2772,461586,Male,No,36,Yes,Artist,6.0,Low,3.0,Cat_2,1.0
4587,4818,467108,Female,No,66,Yes,Artist,0.0,Low,1.0,Cat_6,0.0
934,5668,464331,Female,No,53,Yes,Engineer,0.0,Low,1.0,Cat_6,0.0
212,6326,464686,Female,No,21,No,Entertainment,5.0,Low,5.0,Cat_4,0.0
1890,6713,463273,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_3,1.0
353,90,467434,Male,No,39,Yes,Entertainment,0.0,Low,3.0,Cat_1,1.0
1639,7055,465068,Male,Yes,42,Yes,Artist,3.0,Average,4.0,Cat_6,1.0
5836,3724,459893,Female,Yes,68,No,Lawyer,,Average,2.0,Cat_6,0.0
209,2420,462571,Male,Yes,50,Yes,Healthcare,1.0,Average,1.0,Cat_6,0.0
6078,435,459027,Male,Yes,67,Yes,Doctor,1.0,Average,4.0,Cat_6,1.0
1384,7677,459379,Female,No,19,No,Healthcare,3.0,Low,3.0,Cat_6,0.0
2495,5340,465205,Male,Yes,48,Yes,Entertainment,0.0,Low,2.0,Cat_6,0.0
3899,6177,461176,Female,Yes,66,No,Engineer,6.0,Average,4.0,Cat_5,1.0
2157,7421,465249,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
4403,1359,467339,Male,,55,Yes,Artist,1.0,Average,3.0,Cat_6,1.0
2286,6398,461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0,Cat_6,1.0
647,2839,466130,Female,No,27,No,Artist,0.0,Low,6.0,Cat_6,0.0
5111,5423,461065,Male,Yes,61,Yes,Executive,,Low,6.0,Cat_3,1.0
5423,7974,458992,Female,No,27,Yes,Marketing,0.0,Low,1.0,Cat_6,0.0
4779,6265,466353,Female,Yes,38,Yes,Engineer,0.0,Average,2.0,Cat_6,1.0
2842,5648,467161,Female,Yes,30,Yes,Homemaker,9.0,Low,2.0,Cat_6,1.0
2059,1377,460511,Female,No,31,No,Doctor,0.0,Low,4.0,Cat_3,0.0
2745,7785,459540,Female,Yes,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,1.0
2304,8025,459399,Female,No,20,No,Doctor,1.0,Low,2.0,Cat_6,0.0
112,2074,467104,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
1776,4280,464618,Male,,35,Yes,Artist,5.0,Low,1.0,Cat_6,1.0
5170,6157,461089,Male,No,20,No,Marketing,0.0,Low,3.0,Cat_3,1.0
6404,5275,461540,Male,No,38,Yes,,3.0,Low,2.0,Cat_2,1.0
5796,5075,461731,Male,Yes,79,No,Entertainment,0.0,Low,1.0,Cat_6,1.0
4479,5639,461225,Female,No,32,No,Marketing,11.0,Low,6.0,Cat_6,0.0
5238,1509,464634,Female,No,32,Yes,Engineer,,Low,9.0,Cat_4,0.0
10,229,459429,Female,Yes,25,Yes,Healthcare,,Low,2.0,Cat_6,0.0
217,3269,461937,Female,No,41,Yes,Doctor,1.0,Low,,Cat_6,1.0
6134,4840,464333,Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6,1.0
2512,4337,462580,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_4,1.0
5928,6975,463146,Male,Yes,37,No,Entertainment,11.0,Average,2.0,Cat_6,1.0
2164,4445,464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,Cat_1,0.0
4813,4925,463182,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,Cat_6,1.0
1820,6500,462094,Female,No,37,Yes,Healthcare,,Low,1.0,Cat_6,0.0
3951,1060,467834,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_2,0.0
1162,8043,462049,Male,Yes,39,Yes,Artist,14.0,Average,2.0,Cat_6,1.0
1272,5034,464011,Male,No,32,Yes,Healthcare,,Low,4.0,Cat_6,0.0
5229,5446,464044,Female,No,40,Yes,Entertainment,1.0,Low,3.0,Cat_6,1.0
1769,7614,461308,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,0.0
6170,2452,459089,Male,No,19,No,Artist,9.0,Low,7.0,Cat_7,1.0
3933,6735,460484,Female,No,23,No,Healthcare,4.0,Low,7.0,Cat_3,0.0
5507,5673,467120,Male,Yes,37,Yes,Artist,8.0,Low,2.0,Cat_6,1.0
1195,3457,464995,Male,Yes,45,No,Executive,3.0,High,4.0,Cat_4,0.0
1561,1725,463038,Male,Yes,63,Yes,Executive,0.0,High,5.0,Cat_6,0.0
5865,5751,467155,Male,Yes,47,No,Executive,0.0,High,4.0,Cat_6,1.0
3129,226,467271,Male,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_6,1.0
2794,6942,462399,Male,Yes,37,Yes,Executive,1.0,Low,6.0,Cat_6,0.0
940,7264,465343,Female,Yes,43,Yes,Engineer,1.0,Average,4.0,Cat_6,1.0
3009,6373,463360,Female,Yes,50,Yes,Artist,4.0,Low,1.0,Cat_6,1.0
704,7586,459367,Female,No,22,No,Doctor,11.0,Low,4.0,Cat_1,0.0
1630,2613,466699,Female,Yes,40,Yes,Artist,8.0,Low,1.0,Cat_6,1.0
5051,6818,464240,Male,Yes,52,No,Engineer,,Low,1.0,Cat_2,0.0
2462,6899,460592,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,0.0
3319,7697,464699,Male,No,29,No,Doctor,1.0,Low,5.0,Cat_4,0.0
5081,368,463560,Female,No,18,No,Healthcare,9.0,Low,5.0,Cat_4,0.0
3157,7138,465491,Female,No,35,Yes,Artist,0.0,Low,3.0,Cat_6,1.0
1414,1517,467126,Female,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_3,1.0
5452,288,461197,Male,No,28,No,Marketing,0.0,Low,1.0,Cat_3,0.0
145,947,461970,Female,No,38,Yes,Artist,9.0,Low,1.0,Cat_6,1.0
2904,3656,464334,Female,No,33,Yes,Healthcare,1.0,Low,3.0,Cat_6,0.0
30,1382,465266,Male,Yes,49,Yes,Entertainment,0.0,Average,5.0,Cat_4,1.0
5085,6473,463253,Female,Yes,61,Yes,Doctor,0.0,Average,4.0,Cat_7,1.0
3470,6121,464839,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,0.0
6179,2627,466554,Male,No,26,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
862,2455,467332,Female,Yes,70,Yes,Homemaker,3.0,Low,2.0,Cat_6,1.0
318,3583,467649,Male,Yes,38,Yes,Doctor,0.0,Average,5.0,Cat_6,1.0
2262,5111,460927,Male,Yes,38,Yes,Healthcare,1.0,High,4.0,Cat_3,0.0
848,7868,462294,Male,Yes,30,No,Healthcare,1.0,Average,4.0,Cat_6,0.0
1802,2364,466093,Male,No,52,Yes,Entertainment,1.0,Low,5.0,Cat_4,1.0
1155,7613,464303,Male,Yes,43,No,Artist,0.0,Average,2.0,Cat_3,1.0
4683,3580,466818,Male,Yes,82,No,Executive,0.0,High,2.0,Cat_6,1.0
3700,7386,459305,Male,Yes,29,No,Healthcare,13.0,High,2.0,Cat_6,1.0
1197,5973,467855,Male,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,0.0
3605,6318,462176,Male,Yes,29,No,Executive,0.0,Average,2.0,,0.0
5705,4705,460740,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,1.0
3532,5473,464337,Male,No,36,Yes,Artist,5.0,Low,1.0,Cat_6,0.0
196,5644,461189,Male,Yes,87,No,Lawyer,,Low,1.0,Cat_3,1.0
6372,5624,465958,Female,No,36,Yes,Artist,5.0,Low,,Cat_6,0.0
787,689,466213,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6,0.0
6406,7397,464523,Female,No,30,Yes,Healthcare,13.0,Low,,Cat_6,0.0
3565,6690,465394,Male,No,32,Yes,Engineer,0.0,Low,3.0,Cat_4,1.0
5211,7730,460142,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,1.0
2744,8028,465501,Male,Yes,40,Yes,Artist,13.0,High,1.0,Cat_4,0.0
4694,3752,465922,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_6,0.0
1156,482,465680,Male,Yes,31,No,Healthcare,0.0,Average,5.0,Cat_4,0.0
2912,3936,460662,Female,No,46,No,Homemaker,9.0,Low,1.0,Cat_6,0.0
1684,3898,465239,Male,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_6,1.0
2432,398,462829,Male,Yes,29,No,Executive,1.0,Average,3.0,Cat_6,0.0
960,1805,461729,Female,Yes,41,Yes,Marketing,0.0,Low,3.0,Cat_6,0.0
2928,7033,460737,Male,,66,Yes,Artist,0.0,Low,,Cat_3,1.0
608,1388,463825,Female,Yes,45,Yes,Artist,1.0,Average,3.0,,1.0
542,7731,461504,Female,Yes,49,Yes,Artist,9.0,Low,2.0,Cat_6,1.0
1587,6112,459477,Female,No,36,No,Engineer,,Low,2.0,Cat_6,0.0
1987,6820,464237,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,1.0
5436,6564,466785,Male,No,41,Yes,Marketing,0.0,Low,2.0,Cat_6,0.0
178,4489,459719,Male,Yes,84,Yes,Lawyer,,Low,,Cat_4,0.0
3107,5710,462115,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
5176,4166,464789,Female,Yes,48,Yes,Artist,0.0,Average,5.0,Cat_4,1.0
4136,4366,461872,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,1.0
3188,7184,464027,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,0.0
671,2403,463575,Female,No,28,Yes,Entertainment,0.0,Low,3.0,Cat_6,0.0
6261,1576,467684,Male,No,40,Yes,Healthcare,8.0,Low,3.0,Cat_2,0.0
3344,5654,463282,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_3,1.0
5863,6868,466397,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_3,0.0
5614,4949,466741,Female,,53,No,Artist,9.0,Low,2.0,Cat_6,1.0
1969,4654,463130,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6,1.0
4804,5659,465162,Male,Yes,58,Yes,Artist,1.0,Average,3.0,Cat_6,1.0
5412,2500,461509,Male,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_6,1.0
1710,1238,463103,Male,Yes,45,No,Executive,1.0,Average,4.0,Cat_6,1.0
4489,4438,464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
1297,3354,467244,Male,No,26,Yes,Healthcare,0.0,Low,5.0,Cat_6,0.0
2584,6773,466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,1.0
2953,5031,460014,Female,No,66,No,Entertainment,2.0,Low,3.0,Cat_6,0.0
3297,4355,461218,Male,Yes,27,No,Executive,0.0,Low,6.0,Cat_6,0.0
93,2687,466555,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
583,3059,461193,Female,No,41,Yes,Marketing,1.0,Low,1.0,Cat_6,0.0
95,6103,467630,Male,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_6,0.0
5734,7246,462687,Male,No,29,No,Homemaker,11.0,Low,3.0,Cat_3,0.0
4288,6419,462865,Female,No,25,Yes,Healthcare,,Low,1.0,Cat_6,0.0
3138,5896,462277,Male,Yes,36,Yes,Entertainment,4.0,Average,2.0,Cat_2,1.0
1320,2592,462768,Male,Yes,46,Yes,Artist,0.0,Average,3.0,Cat_6,1.0
4827,5505,464110,Male,Yes,58,Yes,Doctor,1.0,High,2.0,Cat_6,1.0
2178,2836,463257,Female,No,23,No,Healthcare,3.0,Low,5.0,Cat_6,0.0
932,7710,459953,Male,Yes,53,Yes,Artist,9.0,Low,2.0,Cat_6,1.0
5379,5274,467946,Female,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6,1.0
1356,7152,465721,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3,0.0
2790,2503,464064,Female,Yes,39,No,Doctor,0.0,Low,2.0,Cat_6,1.0
5186,4660,463449,Male,Yes,25,No,Healthcare,1.0,Average,2.0,Cat_6,0.0
1844,5706,465004,Male,No,35,Yes,Entertainment,0.0,Low,3.0,Cat_7,0.0
5095,6059,467260,Male,No,27,No,Doctor,9.0,Low,4.0,Cat_6,0.0
407,5343,465868,Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6,0.0
3076,4078,463005,Female,Yes,40,Yes,Homemaker,10.0,Average,2.0,Cat_4,1.0
5495,1111,465142,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
3281,228,464801,Male,No,40,No,Marketing,1.0,Low,1.0,Cat_4,0.0
2920,3950,464521,Male,No,26,No,Doctor,2.0,Low,4.0,Cat_6,1.0
1919,4316,466861,Female,No,21,No,Healthcare,8.0,Low,7.0,Cat_2,0.0
4630,1577,467089,Male,Yes,69,No,Artist,0.0,Average,3.0,Cat_6,1.0
6108,4499,467396,Male,No,20,,Healthcare,0.0,Low,3.0,Cat_6,0.0
275,4050,463243,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
1383,1989,463688,Female,No,52,Yes,Doctor,1.0,Low,1.0,Cat_4,1.0
3945,2553,461251,Female,No,46,Yes,Marketing,0.0,Low,,Cat_6,0.0
2557,943,459453,Male,Yes,88,Yes,Lawyer,,Low,,Cat_6,1.0
6340,5471,465877,Female,No,48,Yes,Artist,6.0,Low,1.0,Cat_6,0.0
912,2342,464421,Female,Yes,27,No,Marketing,,High,4.0,Cat_6,0.0
2075,501,462688,Female,Yes,29,Yes,Healthcare,8.0,Low,3.0,Cat_3,0.0
5005,1500,467584,Male,Yes,52,No,Doctor,1.0,Average,4.0,Cat_6,1.0
4896,4422,467736,Female,Yes,79,Yes,Lawyer,4.0,High,,Cat_6,1.0
1758,980,459922,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_4,0.0
2718,318,463229,Female,No,22,No,Marketing,0.0,Low,1.0,Cat_5,1.0
5515,346,460306,Female,No,39,Yes,Healthcare,9.0,Low,1.0,Cat_6,0.0
1489,7938,465389,Male,Yes,46,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
4585,7430,466922,Female,No,22,No,Healthcare,0.0,Low,,Cat_6,0.0
4363,6274,460025,Female,No,26,Yes,Healthcare,5.0,Low,2.0,Cat_6,0.0
1560,4022,465600,Male,Yes,40,Yes,Engineer,7.0,Low,2.0,Cat_3,1.0
1690,3984,462583,Male,No,26,Yes,Artist,0.0,Low,4.0,Cat_4,0.0
92,2491,463473,Male,No,23,No,Healthcare,,Low,3.0,Cat_6,0.0
1233,7654,466909,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_6,1.0
202,4563,465762,Female,No,36,No,Engineer,9.0,Low,,Cat_4,0.0
6065,7826,460314,Female,No,39,No,Healthcare,4.0,Low,3.0,Cat_6,0.0
2184,1519,462488,Male,No,33,Yes,Healthcare,0.0,Low,5.0,Cat_6,0.0
4074,4979,463293,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
4962,4679,462774,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,0.0
2969,2720,467490,Male,Yes,59,No,Executive,7.0,Average,5.0,Cat_6,1.0
1073,7281,463490,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
2654,4874,460380,Male,No,29,Yes,Entertainment,8.0,Low,3.0,Cat_6,0.0
4280,709,466376,Female,Yes,53,No,Homemaker,2.0,High,3.0,Cat_6,1.0
1531,6348,466585,Male,No,18,No,Marketing,1.0,Low,4.0,Cat_1,0.0
6022,2989,466838,Male,Yes,41,No,Executive,0.0,Low,3.0,Cat_1,0.0
4799,846,459221,Male,Yes,70,No,Entertainment,,Low,1.0,Cat_6,1.0
538,6312,462984,Female,Yes,69,Yes,Artist,1.0,High,2.0,Cat_6,1.0
