,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
6394,464435,Male,Yes,48,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
6399,462472,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,C
6403,467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,C
6406,465073,Male,Yes,69,No,Executive,1.0,High,2.0,Cat_6,C
6407,464626,Female,Yes,38,Yes,Artist,1.0,Average,2.0,Cat_6,C
6409,461157,Male,No,37,No,Healthcare,0.0,Low,5.0,Cat_3,A
6410,465032,Male,Yes,72,Yes,Executive,0.0,High,2.0,Cat_6,C
6412,466166,Male,Yes,85,Yes,Lawyer,1.0,High,2.0,Cat_4,A
6414,465577,Male,No,26,No,Healthcare,0.0,Low,4.0,Cat_3,C
6415,463334,Female,No,33,Yes,Doctor,0.0,Low,6.0,Cat_4,C
6417,459125,Female,No,32,Yes,Artist,,Low,7.0,Cat_6,A
6420,465932,Male,No,35,No,Artist,1.0,Low,1.0,Cat_7,A
6421,460377,Female,Yes,68,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
6423,461202,Male,No,33,Yes,Healthcare,,Low,4.0,Cat_6,C
6425,459161,Male,Yes,51,Yes,Executive,3.0,High,5.0,Cat_6,C
6426,466780,Female,No,36,Yes,Artist,11.0,Low,,Cat_6,A
6428,463786,Female,Yes,37,Yes,Artist,,Average,2.0,Cat_6,C
6429,459093,Female,Yes,39,Yes,Doctor,8.0,Average,2.0,,C
6430,463747,Female,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
6432,464494,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_3,C
6434,466722,Male,Yes,35,No,Executive,1.0,High,3.0,Cat_6,C
6435,460561,Female,No,39,No,Engineer,6.0,Low,1.0,Cat_3,C
6437,459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C
6438,459452,Male,Yes,40,Yes,Artist,9.0,Low,2.0,Cat_6,C
6439,461713,Female,No,27,Yes,Artist,1.0,Low,5.0,Cat_6,C
6440,461567,Male,Yes,51,No,Entertainment,7.0,Average,3.0,Cat_6,C
6442,461602,Female,No,26,Yes,Artist,0.0,Low,,Cat_6,A
6443,461781,Male,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,C
6445,461247,Female,No,49,Yes,Artist,4.0,Low,1.0,Cat_6,A
6447,463286,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
6452,459337,Female,Yes,25,Yes,Engineer,6.0,Average,2.0,Cat_6,A
6454,467965,Female,No,37,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
6457,462982,Male,Yes,41,No,Doctor,2.0,Average,4.0,Cat_6,A
6459,463095,Female,Yes,37,Yes,Homemaker,,High,2.0,Cat_6,A
6463,467778,Female,No,31,Yes,Healthcare,8.0,Low,4.0,Cat_6,C
6466,462937,Female,Yes,61,Yes,Artist,1.0,Low,2.0,Cat_6,C
6469,462269,Male,Yes,83,Yes,Artist,2.0,High,2.0,Cat_6,A
6470,459279,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,C
6471,461566,Male,No,28,Yes,Artist,0.0,Low,4.0,Cat_7,C
6472,462324,Male,Yes,65,Yes,Entertainment,0.0,High,2.0,Cat_6,A
6474,465528,Female,Yes,46,Yes,,0.0,Low,2.0,Cat_6,C
6477,466961,Female,Yes,55,Yes,Artist,2.0,Average,2.0,Cat_6,C
6479,459585,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,A
6482,464805,Male,Yes,35,No,Doctor,0.0,Low,1.0,Cat_4,A
6483,465036,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
6484,467953,Female,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
6485,464381,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_6,A
6486,466115,Male,Yes,37,No,Executive,1.0,Low,2.0,Cat_6,A
6492,462341,Male,Yes,61,Yes,Artist,2.0,Average,2.0,Cat_6,C
6493,467613,Male,Yes,53,No,Artist,1.0,Average,6.0,Cat_6,A
6494,462706,Male,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_6,C
6495,466095,Female,,27,Yes,Healthcare,1.0,Low,6.0,Cat_6,C
6498,461296,Female,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_6,C
6501,463073,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
6502,466539,Female,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,C
6504,462355,Male,Yes,61,No,Entertainment,1.0,Low,,Cat_6,A
6505,461960,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
6507,461963,Female,No,43,Yes,Artist,8.0,Low,1.0,Cat_6,A
6510,460619,Male,No,52,Yes,Entertainment,,Low,,Cat_3,C
6512,467727,Male,Yes,45,Yes,Artist,7.0,High,4.0,Cat_3,A
6513,459341,Male,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,C
6514,466486,Female,Yes,43,Yes,Doctor,9.0,Low,2.0,Cat_4,A
6515,460284,Female,No,29,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
6516,463704,Male,No,45,Yes,Artist,1.0,Low,2.0,Cat_6,A
6517,460690,Female,,51,No,Homemaker,8.0,Low,,Cat_3,A
6518,467061,Female,No,29,Yes,Homemaker,13.0,Low,1.0,Cat_6,A
6519,464545,Male,No,43,Yes,Artist,7.0,Low,3.0,Cat_6,A
6520,464239,Female,Yes,42,No,Artist,0.0,Average,3.0,Cat_6,A
6521,464996,Male,Yes,47,No,Entertainment,9.0,Average,6.0,Cat_6,C
6523,461581,Female,Yes,60,Yes,Lawyer,1.0,High,3.0,Cat_6,C
6524,460623,Male,Yes,41,Yes,Executive,5.0,Low,2.0,Cat_1,A
6528,460055,Female,No,46,Yes,Artist,8.0,Low,1.0,Cat_6,C
6530,467032,Female,No,25,Yes,Artist,2.0,Low,2.0,Cat_6,A
6535,460524,Female,Yes,40,,Homemaker,9.0,Average,,Cat_4,C
6536,459535,Male,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,C
6539,463636,Male,No,33,No,Doctor,1.0,Low,6.0,Cat_4,A
6541,466731,Female,Yes,38,Yes,Engineer,4.0,Low,2.0,Cat_4,A
6542,466201,Male,Yes,42,Yes,Doctor,1.0,Average,5.0,Cat_4,C
6545,464342,Female,Yes,46,Yes,Engineer,1.0,Average,2.0,Cat_6,C
6547,466002,Male,Yes,51,Yes,Doctor,1.0,High,2.0,Cat_3,C
6548,459641,Female,Yes,58,Yes,Artist,4.0,Average,5.0,Cat_6,C
6549,463995,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_6,C
6550,463903,Male,No,26,No,Entertainment,0.0,Low,2.0,Cat_6,A
6551,466378,Male,Yes,58,No,Executive,4.0,High,3.0,Cat_6,C
6552,459270,Male,Yes,65,Yes,Homemaker,0.0,High,2.0,Cat_6,A
6553,461257,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_4,C
6554,461667,Male,Yes,42,Yes,Doctor,0.0,Average,2.0,Cat_6,C
6558,463608,Male,Yes,25,Yes,,,Low,,Cat_7,A
6561,461288,Male,No,26,Yes,Doctor,1.0,Low,4.0,Cat_6,C
6562,465669,Female,Yes,37,No,Entertainment,2.0,Average,4.0,Cat_4,A
6565,465034,Female,Yes,83,Yes,Executive,1.0,High,3.0,Cat_6,A
6566,463947,Male,Yes,35,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
6569,459898,Male,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,C
6571,465487,Male,No,25,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
6572,465147,Male,No,29,Yes,Healthcare,2.0,Low,3.0,Cat_6,C
6578,464605,Female,Yes,65,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
6582,463174,Female,Yes,58,Yes,Engineer,1.0,Low,1.0,Cat_3,A
6585,466891,Female,Yes,53,No,Homemaker,9.0,Low,1.0,Cat_6,A
6586,463519,Female,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,C
6587,467632,Female,Yes,88,Yes,Artist,1.0,High,2.0,Cat_6,C
6588,465339,Female,No,27,No,Marketing,0.0,Low,3.0,Cat_2,C
6589,467611,Male,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,A
6592,459095,Male,Yes,35,No,Entertainment,9.0,Low,3.0,Cat_1,A
6593,464896,Male,Yes,76,No,Executive,1.0,High,2.0,Cat_4,A
6595,461420,Female,Yes,59,Yes,Doctor,5.0,Low,2.0,Cat_6,A
6602,460633,Male,Yes,37,Yes,,,High,2.0,Cat_3,A
6605,462533,Female,No,33,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
6606,460171,Female,Yes,62,Yes,Artist,0.0,High,2.0,Cat_6,C
6607,466385,Female,Yes,55,Yes,Artist,4.0,Average,4.0,Cat_7,C
6608,465418,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_1,A
6610,463254,Female,Yes,37,No,Executive,0.0,High,2.0,Cat_1,A
6611,461456,Female,No,40,No,Marketing,0.0,Low,1.0,Cat_6,A
6612,461557,Male,No,38,Yes,Artist,6.0,Low,4.0,Cat_2,A
6613,462946,Male,Yes,52,No,Artist,1.0,Low,2.0,Cat_6,A
6616,464693,Female,No,36,Yes,Engineer,9.0,Low,1.0,Cat_4,A
6617,459618,Male,Yes,59,Yes,Doctor,0.0,Average,2.0,Cat_4,C
6618,466494,Male,Yes,71,No,Entertainment,0.0,Average,3.0,Cat_6,A
6621,464268,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,A
6625,463979,Female,Yes,48,Yes,Homemaker,1.0,High,2.0,Cat_2,C
6627,464795,Female,No,31,No,Engineer,1.0,Low,8.0,Cat_4,A
6628,467596,Male,Yes,37,No,Artist,1.0,Low,5.0,Cat_3,C
6629,459250,Male,Yes,50,Yes,Doctor,1.0,Average,4.0,Cat_6,C
6630,462680,Male,Yes,42,Yes,Doctor,,Average,4.0,Cat_6,C
6631,460468,Female,No,50,Yes,Executive,1.0,Low,1.0,Cat_6,A
6633,461311,Male,No,20,No,Marketing,0.0,Low,4.0,Cat_6,C
6635,462299,Female,No,33,No,Healthcare,7.0,Low,6.0,Cat_6,C
6639,459087,Female,No,21,No,Doctor,0.0,Low,3.0,Cat_6,C
6640,464971,Female,Yes,36,No,Engineer,1.0,Low,5.0,Cat_4,A
6641,460472,Male,Yes,49,No,Doctor,1.0,Average,3.0,Cat_4,A
6642,461145,Female,Yes,36,Yes,Entertainment,0.0,Low,2.0,Cat_3,A
6644,466061,Female,No,41,,,2.0,Low,1.0,Cat_3,A
6646,462561,Female,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,C
6648,462096,Female,No,43,Yes,Homemaker,,Low,1.0,Cat_4,A
6649,466015,Male,Yes,69,No,Entertainment,3.0,Low,8.0,Cat_6,A
6651,463196,Female,Yes,67,Yes,Engineer,1.0,Low,1.0,Cat_6,A
6652,463598,Female,Yes,32,No,Engineer,3.0,Low,2.0,Cat_6,C
6656,461635,Male,Yes,43,Yes,Executive,6.0,High,3.0,Cat_6,C
6659,459685,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_7,C
6663,459525,Female,Yes,62,Yes,Artist,,High,3.0,Cat_6,C
6664,467863,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_6,C
6665,461659,Female,Yes,52,Yes,Artist,0.0,Average,2.0,Cat_6,C
6666,466272,Female,Yes,68,Yes,Lawyer,0.0,Average,3.0,Cat_6,C
6667,459292,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6,C
6668,460115,Female,No,28,Yes,Healthcare,,Low,1.0,Cat_3,A
6670,463856,Male,Yes,37,Yes,Artist,0.0,Average,2.0,Cat_4,C
6674,465342,Male,Yes,83,Yes,Executive,0.0,High,2.0,Cat_6,A
6675,460249,Female,No,25,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
6676,464231,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,C
6677,461676,Female,No,29,Yes,Engineer,1.0,Low,1.0,Cat_6,A
6678,462338,Male,Yes,43,Yes,Artist,9.0,Average,2.0,,C
6679,467597,Female,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
6682,463546,Female,No,30,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
6685,462412,Male,Yes,71,No,Artist,1.0,Low,5.0,Cat_6,C
6686,464279,Male,Yes,53,No,Executive,1.0,Low,5.0,Cat_6,A
6687,465466,Male,,31,No,Healthcare,1.0,Low,3.0,Cat_6,C
6688,463381,Male,Yes,36,Yes,Doctor,8.0,Average,4.0,Cat_3,C
6691,467600,Male,Yes,41,Yes,Engineer,,Average,5.0,Cat_6,C
6694,462797,Male,Yes,30,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
6695,461008,Male,No,26,No,Healthcare,1.0,Low,4.0,Cat_3,A
6699,463727,Female,No,27,No,Doctor,0.0,Low,5.0,Cat_3,A
6700,467174,Male,Yes,41,No,Executive,0.0,High,3.0,,A
6701,459497,Female,Yes,80,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
6704,465116,Female,Yes,66,Yes,Artist,0.0,Low,2.0,Cat_6,C
6708,461838,Male,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,C
6709,464624,Male,No,39,Yes,Entertainment,3.0,Low,2.0,Cat_1,A
6711,466705,Male,Yes,69,No,Lawyer,0.0,Low,3.0,Cat_6,C
6712,459849,Female,Yes,50,Yes,Artist,1.0,High,5.0,Cat_6,C
6714,461551,Male,Yes,61,No,Entertainment,1.0,Low,2.0,Cat_6,A
6715,464129,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_1,C
6717,464287,Male,Yes,35,Yes,Artist,,Average,3.0,Cat_2,C
6719,460791,Female,No,27,Yes,Engineer,9.0,Low,7.0,Cat_3,C
6720,464348,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_6,A
6722,466484,Female,Yes,52,No,Executive,1.0,Low,1.0,Cat_3,A
6724,467885,Female,No,43,Yes,Doctor,0.0,Low,,Cat_4,A
6725,461674,Male,Yes,48,Yes,Executive,0.0,High,4.0,Cat_6,C
6726,460601,Female,Yes,37,Yes,,0.0,Low,3.0,Cat_3,A
6727,464297,Male,No,26,No,Artist,8.0,Low,5.0,Cat_5,A
6728,462322,Female,No,49,Yes,Artist,1.0,Low,2.0,Cat_2,C
6729,459974,Male,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
6732,461905,Female,No,42,Yes,Artist,0.0,Low,3.0,Cat_6,C
6733,466952,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C
6734,464741,Male,Yes,71,No,Executive,1.0,High,,Cat_1,A
6737,465441,Female,Yes,45,Yes,Engineer,2.0,Low,1.0,Cat_4,A
6738,461689,Male,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,C
6741,462708,Male,Yes,25,Yes,Executive,8.0,High,2.0,Cat_6,A
6745,461341,Female,Yes,39,Yes,Artist,0.0,High,2.0,Cat_6,A
6749,464611,Male,No,31,Yes,Artist,1.0,Low,4.0,Cat_7,C
6751,461467,Female,Yes,73,,Lawyer,,High,2.0,Cat_1,A
6754,463112,Male,Yes,70,Yes,Lawyer,,Low,1.0,Cat_3,A
6756,459051,Male,Yes,66,Yes,Artist,,Average,2.0,Cat_6,C
6759,463910,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,C
6760,464196,Female,,36,Yes,Entertainment,8.0,Low,1.0,Cat_6,A
6761,459262,Female,No,31,No,Entertainment,9.0,Low,4.0,Cat_6,C
6762,467808,Female,Yes,63,Yes,Artist,0.0,Average,2.0,Cat_6,C
6763,460992,Male,Yes,57,No,Executive,0.0,High,4.0,Cat_6,A
6764,459950,Female,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,A
6770,464326,Female,No,38,Yes,Artist,1.0,Low,3.0,Cat_6,A
6771,465612,Male,Yes,37,Yes,Artist,9.0,Average,2.0,Cat_6,C
6772,463872,Male,Yes,78,No,Lawyer,1.0,High,2.0,Cat_2,A
6777,461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,C
6784,462375,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
6785,466337,Female,Yes,41,No,Engineer,0.0,Low,2.0,Cat_4,A
6789,463934,Female,Yes,43,Yes,Artist,3.0,Average,2.0,Cat_6,C
6791,466728,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,A
6793,460972,Male,Yes,42,Yes,Artist,14.0,Low,2.0,Cat_6,A
6794,461210,Female,No,38,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
6797,461732,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_2,C
6801,461544,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,A
6802,462749,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C
6803,461472,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C
6807,461885,Female,Yes,49,Yes,Artist,3.0,High,5.0,Cat_6,C
6808,460982,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,A
6811,459981,Male,No,41,Yes,Artist,7.0,Low,1.0,Cat_6,A
6812,463776,Female,Yes,39,Yes,Artist,3.0,Average,2.0,Cat_6,C
6814,460151,Male,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,C
6816,459581,Female,No,35,No,,,Low,,Cat_7,A
6817,461101,Female,Yes,50,Yes,Engineer,4.0,Average,4.0,Cat_3,A
6821,463566,Female,Yes,41,Yes,Homemaker,,Average,4.0,Cat_2,C
6822,459995,Female,No,38,No,Artist,4.0,Low,2.0,Cat_6,A
6827,459680,Male,No,41,Yes,Entertainment,,Low,1.0,Cat_6,A
6828,465198,Male,Yes,53,Yes,Entertainment,8.0,Average,4.0,Cat_6,C
6830,465817,Male,Yes,56,No,Executive,0.0,Low,2.0,Cat_4,A
6833,465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
6834,460461,Female,Yes,26,No,Homemaker,9.0,Average,2.0,Cat_3,A
6835,465535,Female,No,29,No,Entertainment,9.0,Low,,Cat_2,A
6836,466931,Male,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
6842,463135,Male,Yes,46,Yes,Artist,5.0,Average,2.0,Cat_3,C
6843,463418,Male,Yes,53,No,Executive,1.0,High,4.0,Cat_6,A
6848,461771,Male,Yes,27,Yes,Doctor,9.0,Average,2.0,Cat_6,A
6849,467496,Female,Yes,63,Yes,,4.0,Average,3.0,Cat_6,A
6850,466082,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
6853,461752,Male,Yes,67,Yes,Doctor,1.0,Average,3.0,Cat_6,C
6855,459097,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_6,A
6856,464615,Male,Yes,35,Yes,Artist,7.0,Low,2.0,Cat_6,A
6862,462588,Male,Yes,41,No,Entertainment,12.0,Average,3.0,Cat_4,A
6863,466102,Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_3,C
6864,464482,Male,Yes,58,Yes,Artist,0.0,Low,1.0,Cat_6,C
6865,463078,Male,Yes,86,No,Executive,0.0,High,2.0,Cat_6,A
6870,467753,Female,Yes,69,No,Artist,0.0,High,2.0,Cat_6,C
6871,465666,Female,No,35,Yes,Entertainment,9.0,Low,4.0,Cat_6,C
6873,465280,Female,Yes,37,Yes,Artist,0.0,Low,1.0,Cat_6,C
6878,459897,Female,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,C
6879,466440,Male,Yes,23,No,Executive,1.0,High,9.0,Cat_6,A
6882,467122,Female,Yes,73,No,Lawyer,0.0,High,2.0,Cat_6,C
6886,459521,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_1,A
6890,461295,Female,Yes,66,Yes,Artist,1.0,Average,3.0,Cat_6,C
6892,459830,Female,No,27,Yes,Doctor,8.0,Low,1.0,Cat_6,A
6893,462080,Female,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,C
6898,463697,Female,No,32,Yes,Artist,6.0,Low,7.0,Cat_4,A
6903,461153,Female,Yes,32,Yes,Artist,,High,3.0,Cat_3,A
6906,466666,Female,Yes,32,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
6908,462859,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
6909,467483,Male,Yes,55,Yes,Executive,0.0,High,9.0,Cat_6,A
6912,466884,Female,Yes,42,No,Doctor,1.0,Low,1.0,Cat_6,A
6919,463988,Female,Yes,35,Yes,Entertainment,9.0,Average,2.0,Cat_2,A
6922,466714,Male,Yes,66,Yes,Executive,0.0,Average,2.0,Cat_6,C
6923,467876,Female,Yes,47,Yes,Artist,8.0,High,2.0,Cat_6,C
6924,465204,Male,Yes,28,Yes,Healthcare,1.0,Low,2.0,Cat_6,C
6925,461851,Female,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,C
6928,466541,Male,No,41,Yes,Entertainment,1.0,Low,4.0,Cat_6,A
6931,464352,Male,Yes,58,Yes,Doctor,0.0,Average,2.0,Cat_6,C
6937,462942,Female,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_4,A
6938,463088,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C
6943,465593,Male,Yes,56,No,Lawyer,0.0,High,3.0,Cat_3,A
6944,465437,Male,Yes,48,Yes,Executive,2.0,High,5.0,Cat_6,C
6945,465457,Female,No,32,Yes,Engineer,0.0,Low,1.0,Cat_6,A
6946,463167,Male,Yes,39,Yes,Doctor,1.0,Average,3.0,Cat_6,A
6948,462141,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,C
6950,461938,Female,No,33,Yes,Engineer,9.0,Low,2.0,Cat_6,A
6951,465041,Female,Yes,50,No,Artist,0.0,Average,4.0,Cat_4,C
6952,462896,Male,Yes,58,Yes,Entertainment,,Low,2.0,Cat_6,A
6953,467226,Female,No,20,No,Entertainment,1.0,Low,4.0,Cat_6,C
6954,467228,Male,No,29,Yes,Healthcare,,Low,4.0,Cat_6,C
6956,466175,Male,Yes,25,Yes,Doctor,1.0,Low,2.0,Cat_6,C
6962,466596,Female,Yes,83,Yes,Artist,0.0,High,2.0,Cat_6,C
6965,462235,Female,Yes,36,Yes,Engineer,11.0,Low,2.0,Cat_4,C
6966,463477,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_4,C
6967,465744,Male,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,C
6968,467093,Female,Yes,53,Yes,Artist,8.0,Average,2.0,Cat_6,A
6970,466955,Male,Yes,57,No,Entertainment,0.0,Low,4.0,Cat_3,A
6971,462305,Male,Yes,36,Yes,Artist,0.0,Average,5.0,Cat_6,C
6972,461519,Male,No,35,No,Doctor,,Low,3.0,Cat_4,A
6973,465885,Female,No,41,Yes,Marketing,1.0,Low,2.0,Cat_6,A
6974,461022,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_3,A
6976,466807,Female,,41,Yes,Healthcare,0.0,Low,1.0,Cat_4,A
6977,459150,Female,No,49,Yes,Doctor,0.0,Low,1.0,Cat_6,A
6979,466395,Female,Yes,37,Yes,Doctor,2.0,High,2.0,Cat_4,A
6980,465028,Female,Yes,68,Yes,Lawyer,3.0,High,4.0,Cat_6,C
6982,464189,Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
6987,465759,Male,Yes,33,No,Artist,1.0,Low,3.0,Cat_4,A
6990,459425,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,A
6994,460169,Female,Yes,89,Yes,Lawyer,1.0,High,2.0,Cat_2,C
6997,464290,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6,C
7008,459804,Male,Yes,45,No,Artist,3.0,High,4.0,Cat_6,C
7010,459733,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,A
7012,466849,Female,No,27,Yes,Artist,0.0,Low,8.0,Cat_4,C
7014,466531,Female,Yes,49,Yes,Entertainment,2.0,Average,3.0,Cat_6,A
7016,467378,Female,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,C
7018,461087,Female,Yes,29,No,Artist,0.0,Average,2.0,Cat_3,A
7019,461857,Male,No,33,No,Entertainment,,Low,3.0,Cat_6,C
7020,465754,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
7021,466708,Male,Yes,65,No,Entertainment,1.0,Low,1.0,Cat_6,A
7023,467266,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_3,C
7024,464304,Male,Yes,35,Yes,Artist,1.0,Low,1.0,Cat_3,A
7025,464393,Female,Yes,82,Yes,Lawyer,1.0,High,2.0,Cat_6,A
7026,464883,Female,Yes,37,No,Engineer,1.0,Low,4.0,Cat_4,A
7027,464002,Female,No,26,No,Engineer,0.0,Low,5.0,,A
7028,465203,Male,No,32,Yes,Healthcare,2.0,Low,3.0,Cat_6,C
7029,461860,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C
7037,466704,Male,Yes,53,Yes,Doctor,4.0,Average,2.0,Cat_6,C
7039,459862,Male,Yes,70,No,Executive,,High,2.0,Cat_6,A
7042,464908,Male,Yes,73,Yes,Entertainment,5.0,Low,1.0,Cat_4,A
7043,459761,Female,No,47,No,Engineer,,Low,,Cat_6,A
7044,464109,Male,Yes,47,No,Entertainment,0.0,Average,3.0,Cat_6,C
7047,461716,Female,Yes,56,Yes,Lawyer,5.0,High,9.0,Cat_6,C
7048,466409,Male,Yes,51,Yes,Artist,0.0,Average,5.0,Cat_6,C
7049,464160,Male,Yes,27,Yes,Artist,4.0,Average,2.0,Cat_6,A
7050,462459,Male,No,30,Yes,Artist,2.0,Low,2.0,Cat_6,A
7051,463347,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_2,A
7053,467023,Male,Yes,26,No,Doctor,9.0,Average,2.0,Cat_6,A
7057,462239,Male,Yes,49,Yes,Executive,1.0,High,5.0,Cat_5,C
7060,466286,Female,Yes,49,Yes,Artist,0.0,Average,5.0,Cat_2,C
7061,467017,Male,No,31,Yes,Engineer,,Low,4.0,Cat_2,A
7062,463767,Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,C
7063,466653,Male,Yes,41,Yes,Entertainment,5.0,Low,1.0,Cat_6,A
7065,465021,Male,Yes,62,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
7066,462513,Male,No,26,Yes,Artist,,Low,4.0,Cat_4,A
7067,460079,Female,No,41,No,Doctor,0.0,Low,1.0,Cat_6,A
7068,460092,Male,No,41,Yes,Doctor,2.0,Low,2.0,Cat_6,C
7069,462534,Male,No,38,Yes,Artist,,Low,1.0,Cat_6,A
7070,466172,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,C
7071,463370,Male,Yes,46,Yes,Doctor,2.0,Low,4.0,Cat_3,A
7072,463030,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,C
7073,465359,Female,Yes,40,No,Artist,1.0,Low,1.0,Cat_6,C
7077,461032,Female,Yes,66,Yes,Lawyer,0.0,High,3.0,Cat_6,C
7079,466773,Female,Yes,37,Yes,,0.0,Low,,Cat_6,C
7081,463785,Female,No,27,No,Healthcare,0.0,Low,4.0,Cat_4,C
7084,461358,Male,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
7085,464803,Male,No,28,No,Doctor,1.0,Low,1.0,Cat_4,A
7086,460938,Male,No,38,Yes,Artist,,Low,1.0,Cat_6,A
7091,466674,Female,Yes,57,Yes,Artist,0.0,High,2.0,Cat_6,C
