,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
5969,462425,Male,No,35,Yes,Doctor,3.0,Low,1.0,Cat_6,A
5973,467855,Male,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,D
5974,459213,Female,No,38,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
5975,461120,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_3,D
5976,467927,Male,No,31,Yes,Doctor,8.0,Low,6.0,Cat_2,A
5977,466908,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
5978,461042,Male,No,19,No,Healthcare,0.0,Low,,Cat_4,D
5979,466497,Male,No,83,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
5983,462954,Female,Yes,48,Yes,Homemaker,12.0,Low,1.0,Cat_6,A
5986,463354,Male,Yes,53,Yes,Executive,4.0,High,4.0,Cat_6,D
5987,463461,Male,No,29,No,Doctor,,Low,4.0,Cat_4,A
5990,461929,Male,Yes,63,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
5992,462931,Male,Yes,40,No,Entertainment,14.0,Average,3.0,Cat_6,D
5994,467277,Male,No,25,Yes,Artist,13.0,Low,3.0,Cat_6,A
5996,464098,Female,No,28,No,Healthcare,0.0,Low,6.0,Cat_5,A
6000,461014,Male,No,21,No,Healthcare,9.0,Low,4.0,Cat_3,D
6002,465446,Female,No,41,Yes,Healthcare,12.0,Low,1.0,Cat_1,A
6005,463373,Male,Yes,55,Yes,Artist,1.0,Low,3.0,Cat_3,A
6008,465985,Male,No,31,Yes,Artist,1.0,Low,3.0,Cat_6,D
6012,463675,Male,Yes,71,No,Entertainment,1.0,Low,2.0,Cat_6,A
6013,459712,Male,No,18,No,Healthcare,,Low,4.0,Cat_6,D
6016,464185,Male,Yes,65,Yes,Artist,5.0,High,2.0,Cat_6,A
6019,465991,Female,No,38,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
6020,465407,Female,No,27,Yes,Homemaker,3.0,Low,7.0,Cat_6,D
6021,466225,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_2,D
6022,465321,Male,Yes,43,Yes,Entertainment,,Low,4.0,Cat_3,A
6024,465935,Male,No,27,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
6026,464651,Female,Yes,26,No,Doctor,0.0,Average,3.0,Cat_4,D
6028,467085,Male,No,45,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
6029,463965,Male,No,25,Yes,Doctor,7.0,Low,1.0,Cat_6,A
6034,466760,Male,Yes,47,Yes,Doctor,0.0,Average,4.0,Cat_6,A
6035,459760,Female,Yes,42,Yes,Artist,8.0,Low,1.0,Cat_6,A
6037,462051,Male,No,20,No,Healthcare,,Low,5.0,Cat_4,D
6039,463466,Male,No,21,No,Healthcare,13.0,Low,6.0,Cat_6,D
6040,460479,Female,No,42,No,Doctor,8.0,Low,1.0,Cat_3,A
6042,460839,Male,No,23,No,Healthcare,4.0,Low,3.0,Cat_6,D
6045,461121,Male,No,28,No,Doctor,0.0,Low,4.0,Cat_3,D
6046,467149,Male,Yes,43,Yes,Artist,9.0,Average,3.0,Cat_6,A
6047,461809,Male,No,30,Yes,Doctor,3.0,Low,2.0,Cat_6,D
6048,463793,Male,No,26,No,Healthcare,1.0,Low,6.0,Cat_4,A
6051,463046,Female,Yes,43,No,Engineer,0.0,Low,1.0,Cat_6,A
6052,465377,Male,Yes,26,Yes,Artist,5.0,Average,,Cat_6,A
6054,461878,Male,No,33,Yes,Healthcare,3.0,Low,1.0,Cat_6,D
6059,467260,Male,No,27,No,Doctor,9.0,Low,4.0,Cat_6,D
6063,460625,Female,No,28,No,Marketing,9.0,Low,2.0,Cat_3,D
6066,462441,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
6067,459828,Female,Yes,25,No,Homemaker,11.0,Average,3.0,Cat_6,D
6068,460328,Female,No,52,Yes,Artist,1.0,Low,2.0,Cat_6,A
6070,463556,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_2,D
6071,461109,Male,No,31,Yes,Healthcare,0.0,Low,3.0,Cat_3,D
6074,459457,Male,Yes,51,Yes,Artist,2.0,Low,2.0,Cat_6,A
6075,464404,Male,No,89,Yes,Artist,1.0,Low,,Cat_6,A
6077,459613,Male,No,40,Yes,Healthcare,,Low,2.0,Cat_6,D
6078,466588,Female,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,D
6089,466064,Female,Yes,31,No,Entertainment,0.0,Average,2.0,Cat_3,A
6091,466913,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
6092,462627,Male,Yes,27,No,Entertainment,,Average,3.0,Cat_4,D
6095,460158,Female,No,51,No,Engineer,8.0,Low,6.0,Cat_4,D
6096,460703,Female,Yes,30,Yes,Engineer,8.0,Average,5.0,Cat_4,D
6098,466857,Female,No,19,No,Healthcare,9.0,Low,8.0,Cat_5,D
6101,464145,Female,No,36,No,Engineer,14.0,Low,4.0,Cat_6,D
6102,465543,Female,Yes,43,Yes,Healthcare,0.0,Average,2.0,Cat_3,A
6103,467630,Male,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_6,D
6104,465726,Male,No,70,No,,,Low,4.0,Cat_4,D
6105,466218,Female,,22,No,Healthcare,5.0,Low,4.0,Cat_2,D
6108,460300,Female,Yes,60,Yes,Lawyer,0.0,Low,2.0,Cat_6,D
6109,466821,Male,No,30,Yes,Healthcare,0.0,Low,,Cat_1,D
6112,459477,Female,No,36,No,Engineer,,Low,2.0,Cat_6,D
6113,464698,Male,Yes,82,Yes,Lawyer,0.0,Low,,Cat_4,A
6114,467129,Female,,49,No,Marketing,1.0,Average,3.0,Cat_4,A
6115,462712,Male,No,33,Yes,Homemaker,,Low,1.0,Cat_6,D
6116,465632,Male,No,37,Yes,Artist,4.0,Low,7.0,Cat_7,A
6117,460735,Male,Yes,35,Yes,Engineer,1.0,Average,4.0,Cat_3,A
6119,464950,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_4,D
6121,464839,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,D
6122,465959,Female,No,49,Yes,Engineer,9.0,Low,1.0,Cat_6,A
6125,463056,Male,Yes,43,Yes,Homemaker,,Average,2.0,Cat_4,A
6126,465334,Female,Yes,41,No,Marketing,5.0,Average,3.0,Cat_6,A
6127,460595,Male,Yes,21,No,Doctor,1.0,Low,3.0,Cat_3,D
6131,460844,Male,Yes,51,Yes,Healthcare,,Low,2.0,Cat_6,A
6133,463889,Female,No,29,Yes,Homemaker,,Low,1.0,Cat_1,D
6134,459509,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
6135,460211,Male,Yes,25,,Artist,6.0,Low,1.0,Cat_6,A
6136,464838,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_2,D
6137,462134,Male,Yes,88,No,Lawyer,1.0,Low,1.0,,D
6140,460317,Male,No,32,No,Doctor,10.0,Low,2.0,Cat_6,D
6141,460196,Female,No,38,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
6142,463643,Female,No,43,Yes,Artist,0.0,Low,3.0,Cat_6,A
6143,459285,Male,No,76,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
6144,464558,Male,No,30,Yes,Healthcare,9.0,Low,5.0,Cat_6,D
6145,463950,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_7,D
6146,464657,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_3,D
6148,465421,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4,A
6149,463617,Male,No,29,No,Marketing,1.0,Low,2.0,Cat_6,D
6152,460762,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,D
6153,467568,Male,No,42,Yes,Artist,8.0,Low,,Cat_6,A
6154,462623,Male,No,35,No,Healthcare,,Low,1.0,Cat_4,D
6156,460408,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,A
6158,466866,Male,Yes,27,No,Entertainment,14.0,Average,2.0,Cat_6,A
6159,467781,Male,Yes,27,Yes,Healthcare,1.0,High,2.0,Cat_6,D
6160,467867,Female,No,18,No,Healthcare,0.0,Low,4.0,Cat_4,D
6162,465040,Male,Yes,67,No,Lawyer,1.0,Average,2.0,Cat_6,A
6163,462387,Female,Yes,28,Yes,Artist,0.0,Low,2.0,Cat_7,A
6164,459621,Female,No,29,No,Healthcare,8.0,Low,,,D
6170,461238,Female,Yes,52,Yes,Artist,3.0,Low,1.0,Cat_6,A
6171,464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6,D
6172,465819,Female,No,42,Yes,Engineer,1.0,Low,7.0,Cat_4,A
6173,462018,Male,No,22,No,Healthcare,8.0,Low,5.0,Cat_2,D
6174,459275,Female,No,18,No,Doctor,2.0,Low,4.0,Cat_6,D
6175,461498,Female,No,26,No,Doctor,1.0,Low,4.0,Cat_2,D
6180,463928,Male,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,A
6182,467354,Male,Yes,61,Yes,Doctor,3.0,Low,2.0,Cat_6,A
6187,463057,Female,No,25,No,Homemaker,1.0,Low,1.0,Cat_2,D
6188,467609,Male,No,36,No,Artist,2.0,Low,4.0,Cat_6,A
6189,466451,Male,Yes,41,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
6190,463680,Female,No,39,No,Engineer,1.0,Low,3.0,Cat_3,A
6191,463589,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
6192,460459,Female,No,33,No,Engineer,0.0,Low,5.0,Cat_3,D
6194,464957,Female,Yes,87,No,Lawyer,0.0,Low,1.0,Cat_4,A
6195,464835,Male,No,19,No,Healthcare,1.0,Low,6.0,Cat_4,D
6196,466428,Female,No,23,No,,0.0,Low,2.0,Cat_6,D
6199,460015,Female,Yes,43,No,Entertainment,5.0,Low,1.0,Cat_3,D
6203,459611,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,D
6204,466487,Female,No,27,Yes,Healthcare,0.0,Low,5.0,Cat_4,A
6209,464415,Male,Yes,41,No,Doctor,1.0,Low,3.0,Cat_6,A
6210,462727,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,A
6211,463268,Female,Yes,38,No,Engineer,0.0,Low,3.0,Cat_4,A
6212,462085,Female,No,30,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
6213,465226,Male,Yes,37,No,Entertainment,2.0,Low,3.0,Cat_6,A
6214,461465,Male,Yes,28,Yes,Artist,9.0,Average,2.0,Cat_6,A
6216,467791,Male,No,21,No,Doctor,0.0,Low,5.0,Cat_7,D
6217,463761,Male,Yes,33,Yes,Artist,1.0,Average,3.0,Cat_6,A
6218,466098,Male,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,A
6219,460471,Female,No,18,No,,0.0,Low,6.0,Cat_4,D
6220,465783,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_3,D
6221,467796,Female,No,27,No,Healthcare,9.0,Low,2.0,Cat_6,A
6223,467386,Male,No,31,No,Doctor,0.0,Low,1.0,Cat_6,D
6226,464525,Male,No,33,Yes,Entertainment,9.0,Low,2.0,Cat_6,D
6227,467103,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,A
6228,461067,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
6229,462569,Female,No,32,No,Doctor,7.0,Low,4.0,Cat_3,D
6232,464822,Male,Yes,37,No,Entertainment,,Average,3.0,Cat_4,A
6233,460252,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
6237,465699,Female,No,38,No,Artist,13.0,Low,2.0,Cat_4,D
6239,462783,Female,No,33,No,Marketing,0.0,Low,4.0,Cat_3,D
6241,461919,Male,No,38,Yes,Doctor,0.0,Low,3.0,Cat_6,A
6243,460600,Female,No,41,Yes,Artist,2.0,Low,,Cat_3,A
6244,462636,Female,Yes,36,No,Marketing,,Low,4.0,Cat_4,D
6247,461078,Female,No,26,No,Homemaker,0.0,Low,6.0,Cat_3,A
6248,465664,Female,Yes,84,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
6250,465474,Male,No,27,No,Marketing,8.0,Low,4.0,Cat_4,D
6251,459158,Male,No,36,No,Engineer,3.0,Low,3.0,Cat_6,D
6253,463819,Male,Yes,25,,Artist,8.0,Low,,Cat_6,A
6255,464003,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_2,D
6259,467702,Male,Yes,72,Yes,Artist,6.0,Low,1.0,Cat_6,D
6260,461036,Female,No,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
6262,467348,Female,Yes,33,Yes,Homemaker,,Average,3.0,Cat_6,D
6263,462595,Female,No,29,Yes,Artist,7.0,Low,7.0,Cat_4,D
6264,461195,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_4,D
6267,466287,Female,Yes,48,Yes,Doctor,1.0,Average,2.0,Cat_2,A
6269,463082,Male,No,32,Yes,Healthcare,9.0,Low,5.0,Cat_6,D
6271,463679,Male,No,31,No,Healthcare,,Low,8.0,Cat_4,D
6272,465812,Male,Yes,47,No,Artist,0.0,Average,5.0,Cat_4,A
6274,460025,Female,No,26,Yes,Healthcare,5.0,Low,2.0,Cat_6,D
6276,462125,Male,Yes,22,No,Healthcare,1.0,Average,4.0,Cat_7,D
6278,467152,Male,Yes,43,No,Artist,8.0,Low,1.0,Cat_6,A
6281,460051,Male,No,42,Yes,Artist,7.0,Low,1.0,Cat_6,A
6283,465438,Male,No,33,Yes,Doctor,9.0,Low,6.0,Cat_4,D
6285,459032,Male,No,21,No,Doctor,0.0,Low,3.0,Cat_6,A
6286,461199,Female,No,85,Yes,Homemaker,4.0,Low,1.0,Cat_6,D
6288,467623,Male,Yes,76,Yes,,1.0,High,2.0,Cat_6,A
6290,460952,Male,Yes,38,No,Doctor,0.0,Average,5.0,Cat_6,A
6292,461632,Male,No,25,Yes,Artist,,Low,1.0,Cat_6,D
6294,464405,Male,No,62,Yes,Entertainment,,Low,1.0,Cat_6,D
6296,466972,Male,Yes,25,Yes,Artist,12.0,Low,2.0,Cat_6,A
6298,462448,Male,No,19,No,Healthcare,,Low,3.0,Cat_6,D
6300,460437,Female,No,26,Yes,Artist,9.0,Low,1.0,Cat_6,A
6301,463830,Female,No,30,Yes,Engineer,3.0,Low,3.0,Cat_6,D
6303,462237,Female,No,22,No,Healthcare,1.0,Low,9.0,Cat_4,D
6304,466804,Female,,40,Yes,Homemaker,4.0,Low,1.0,Cat_3,A
6305,460184,Male,No,27,No,Doctor,9.0,Low,4.0,Cat_6,D
6307,462039,Male,No,21,No,Healthcare,1.0,Low,2.0,Cat_2,D
6310,463048,Female,Yes,47,Yes,Homemaker,,High,5.0,Cat_6,A
6311,460711,Female,No,25,Yes,Engineer,8.0,Low,3.0,Cat_6,D
6315,467567,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
6317,462836,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
6318,462176,Male,Yes,29,No,Executive,0.0,Average,2.0,,D
6320,460160,Male,No,43,Yes,Entertainment,5.0,Low,1.0,Cat_3,D
6323,467199,Male,No,37,Yes,Artist,7.0,Low,2.0,Cat_6,A
6325,461796,Male,Yes,39,Yes,Artist,1.0,Average,2.0,Cat_1,A
6326,464686,Female,No,21,No,Entertainment,5.0,Low,5.0,Cat_4,D
6327,460843,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
6330,465531,Female,No,40,Yes,Homemaker,9.0,Low,,Cat_6,D
6331,465925,Male,No,26,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
6332,464828,Male,No,18,No,Healthcare,8.0,Low,6.0,Cat_4,D
6333,462230,Male,No,23,No,Healthcare,1.0,Low,8.0,Cat_4,D
6335,462197,Female,Yes,65,No,Engineer,1.0,Average,3.0,Cat_4,A
6336,461692,Female,Yes,87,No,Artist,0.0,Low,1.0,Cat_6,A
6339,465740,Female,No,68,Yes,Doctor,1.0,Low,1.0,Cat_6,A
6340,460865,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_4,D
6341,459991,Male,Yes,40,Yes,Artist,6.0,Low,1.0,Cat_6,A
6343,463749,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
6346,460901,Male,No,22,No,Doctor,8.0,Low,3.0,Cat_6,D
6347,465312,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
6348,466585,Male,No,18,No,Marketing,1.0,Low,4.0,Cat_1,D
6350,462209,Female,Yes,40,No,Artist,0.0,Low,1.0,Cat_4,D
6351,462649,Female,Yes,30,No,Engineer,,Average,8.0,Cat_4,D
6352,464132,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_6,D
6355,466346,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_4,D
6359,459801,Female,No,27,Yes,Engineer,4.0,Low,2.0,Cat_6,D
6360,461719,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
6361,460831,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
6362,463833,Female,No,25,No,Doctor,,Low,4.0,Cat_4,A
6365,460398,Female,No,39,Yes,Entertainment,7.0,Low,1.0,Cat_6,A
6366,463681,Male,Yes,83,Yes,Lawyer,,Low,1.0,Cat_6,D
6368,466580,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_7,D
6369,464207,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,A
6370,461281,Male,No,23,No,Healthcare,4.0,Low,9.0,Cat_2,D
6371,465781,Male,No,20,No,Healthcare,8.0,Low,,Cat_3,D
6372,461285,Male,No,20,No,Healthcare,,Low,3.0,Cat_6,D
6375,462911,Male,Yes,32,Yes,Doctor,11.0,Average,2.0,Cat_6,A
6376,463963,Female,Yes,33,No,Engineer,5.0,High,3.0,Cat_6,D
6379,464696,Female,No,37,Yes,Engineer,0.0,Low,1.0,Cat_4,A
6381,462840,Female,No,23,No,Healthcare,9.0,Low,3.0,Cat_6,D
6382,460251,Female,No,30,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
6383,465476,Female,No,28,No,Healthcare,3.0,Low,2.0,Cat_6,A
6385,465097,Male,Yes,81,No,Lawyer,1.0,High,2.0,Cat_6,A
6389,460833,Male,Yes,30,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
6392,464688,Male,Yes,28,Yes,Doctor,0.0,Low,9.0,Cat_4,D
6394,464435,Male,Yes,48,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
6395,467824,Male,Yes,70,Yes,Lawyer,3.0,Low,1.0,Cat_6,D
6408,465450,Female,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
6409,461157,Male,No,37,No,Healthcare,0.0,Low,5.0,Cat_3,A
6412,466166,Male,Yes,85,Yes,Lawyer,1.0,High,2.0,Cat_4,A
6413,460131,Female,No,29,Yes,Healthcare,6.0,Low,3.0,Cat_6,D
6416,462100,Female,No,40,Yes,Healthcare,0.0,Low,1.0,Cat_2,D
6417,459125,Female,No,32,Yes,Artist,,Low,7.0,Cat_6,A
6419,462865,Female,No,25,Yes,Healthcare,,Low,1.0,Cat_6,D
6420,465932,Male,No,35,No,Artist,1.0,Low,1.0,Cat_7,A
6422,463138,Female,No,28,No,Homemaker,,Low,,Cat_3,D
6426,466780,Female,No,36,Yes,Artist,11.0,Low,,Cat_6,A
6427,466959,Male,Yes,25,Yes,Artist,8.0,Low,4.0,Cat_6,D
6431,460259,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D
6433,466563,Female,No,20,No,Marketing,,Low,4.0,Cat_6,D
6436,461522,Male,Yes,83,No,Executive,1.0,High,2.0,Cat_6,D
6442,461602,Female,No,26,Yes,Artist,0.0,Low,,Cat_6,A
6444,462126,Male,Yes,20,No,Healthcare,1.0,Average,4.0,Cat_7,D
6445,461247,Female,No,49,Yes,Artist,4.0,Low,1.0,Cat_6,A
6448,466553,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
6450,462393,Female,No,26,Yes,Entertainment,6.0,Low,2.0,Cat_6,D
6451,465502,Male,Yes,36,Yes,Artist,8.0,Low,4.0,Cat_4,D
6452,459337,Female,Yes,25,Yes,Engineer,6.0,Average,2.0,Cat_6,A
6454,467965,Female,No,37,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
6455,465840,Female,No,42,No,Artist,0.0,Low,1.0,Cat_5,D
6456,465689,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_3,D
6457,462982,Male,Yes,41,No,Doctor,2.0,Average,4.0,Cat_6,A
6458,464262,Male,Yes,75,No,Executive,0.0,Low,1.0,Cat_6,D
6459,463095,Female,Yes,37,Yes,Homemaker,,High,2.0,Cat_6,A
6467,460649,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4,D
6468,460911,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
6469,462269,Male,Yes,83,Yes,Artist,2.0,High,2.0,Cat_6,A
6472,462324,Male,Yes,65,Yes,Entertainment,0.0,High,2.0,Cat_6,A
6475,464667,Female,Yes,51,No,Engineer,4.0,Low,2.0,Cat_4,D
6476,462606,Male,Yes,36,No,Executive,2.0,High,3.0,Cat_4,D
6479,459585,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,A
6482,464805,Male,Yes,35,No,Doctor,0.0,Low,1.0,Cat_4,A
6484,467953,Female,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
6485,464381,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_6,A
6486,466115,Male,Yes,37,No,Executive,1.0,Low,2.0,Cat_6,A
6488,466340,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_4,D
6489,461453,Male,Yes,41,Yes,Artist,8.0,Low,,Cat_6,D
6493,467613,Male,Yes,53,No,Artist,1.0,Average,6.0,Cat_6,A
6497,466735,Male,No,18,No,Healthcare,0.0,Low,,Cat_6,D
6500,462094,Female,No,37,Yes,Healthcare,,Low,1.0,Cat_6,D
6503,463311,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_3,D
6504,462355,Male,Yes,61,No,Entertainment,1.0,Low,,Cat_6,A
6505,461960,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
6506,461848,Male,No,36,No,Marketing,0.0,Low,2.0,Cat_6,D
6507,461963,Female,No,43,Yes,Artist,8.0,Low,1.0,Cat_6,A
6508,459268,Female,No,33,No,Homemaker,7.0,Low,,Cat_6,D
6512,467727,Male,Yes,45,Yes,Artist,7.0,High,4.0,Cat_3,A
6514,466486,Female,Yes,43,Yes,Doctor,9.0,Low,2.0,Cat_4,A
6515,460284,Female,No,29,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
6516,463704,Male,No,45,Yes,Artist,1.0,Low,2.0,Cat_6,A
6517,460690,Female,,51,No,Homemaker,8.0,Low,,Cat_3,A
6518,467061,Female,No,29,Yes,Homemaker,13.0,Low,1.0,Cat_6,A
6519,464545,Male,No,43,Yes,Artist,7.0,Low,3.0,Cat_6,A
6520,464239,Female,Yes,42,No,Artist,0.0,Average,3.0,Cat_6,A
6524,460623,Male,Yes,41,Yes,Executive,5.0,Low,2.0,Cat_1,A
6526,467407,Male,No,27,Yes,Artist,7.0,Low,3.0,Cat_6,D
6527,461110,Male,No,18,No,Healthcare,,Low,3.0,Cat_3,D
6530,467032,Female,No,25,Yes,Artist,2.0,Low,2.0,Cat_6,A
6531,463590,Male,No,18,No,Healthcare,,Low,3.0,Cat_4,D
6532,467225,Female,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
6537,467384,Male,No,42,Yes,,,Low,1.0,Cat_6,D
6539,463636,Male,No,33,No,Doctor,1.0,Low,6.0,Cat_4,A
6541,466731,Female,Yes,38,Yes,Engineer,4.0,Low,2.0,Cat_4,A
6544,460234,Female,No,20,No,Healthcare,4.0,Low,6.0,Cat_2,D
6546,460915,Male,Yes,40,No,Entertainment,5.0,Low,4.0,Cat_3,D
6550,463903,Male,No,26,No,Entertainment,0.0,Low,2.0,Cat_6,A
6552,459270,Male,Yes,65,Yes,Homemaker,0.0,High,2.0,Cat_6,A
6555,465214,Male,Yes,25,No,Engineer,14.0,Low,1.0,Cat_6,D
6556,461212,Female,No,30,No,Homemaker,10.0,Low,6.0,Cat_6,D
6557,466080,Male,,33,No,Marketing,1.0,High,1.0,Cat_6,D
6558,463608,Male,Yes,25,Yes,,,Low,,Cat_7,A
6559,461697,Male,Yes,79,No,Lawyer,1.0,Low,1.0,Cat_6,D
6560,459913,Female,Yes,51,No,Healthcare,0.0,High,3.0,Cat_4,D
6562,465669,Female,Yes,37,No,Entertainment,2.0,Average,4.0,Cat_4,A
6563,460934,Female,No,25,No,Doctor,0.0,Low,2.0,Cat_6,D
6564,466785,Male,No,41,Yes,Marketing,0.0,Low,2.0,Cat_6,D
6565,465034,Female,Yes,83,Yes,Executive,1.0,High,3.0,Cat_6,A
6567,465785,Male,No,21,No,Healthcare,3.0,Low,7.0,Cat_4,D
6568,462856,Female,No,28,Yes,Engineer,0.0,Low,3.0,Cat_6,D
6571,465487,Male,No,25,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
6573,463405,Male,Yes,45,No,Marketing,1.0,Low,2.0,Cat_3,D
6574,460648,Female,,29,No,Homemaker,8.0,Low,1.0,Cat_5,D
6576,459358,Female,No,56,Yes,Lawyer,,Low,2.0,Cat_6,D
6578,464605,Female,Yes,65,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
6581,460636,Male,Yes,45,Yes,Artist,2.0,Average,3.0,Cat_3,D
6582,463174,Female,Yes,58,Yes,Engineer,1.0,Low,1.0,Cat_3,A
6583,463239,Female,No,30,No,Doctor,1.0,Low,3.0,Cat_2,D
6585,466891,Female,Yes,53,No,Homemaker,9.0,Low,1.0,Cat_6,A
6589,467611,Male,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,A
6592,459095,Male,Yes,35,No,Entertainment,9.0,Low,3.0,Cat_1,A
6593,464896,Male,Yes,76,No,Executive,1.0,High,2.0,Cat_4,A
6594,460414,Female,No,33,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
6595,461420,Female,Yes,59,Yes,Doctor,5.0,Low,2.0,Cat_6,A
6598,463796,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,D
6600,459593,Male,No,19,No,Healthcare,,Low,4.0,Cat_6,D
6601,466576,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
6602,460633,Male,Yes,37,Yes,,,High,2.0,Cat_3,A
6604,461198,Female,No,89,Yes,Lawyer,,Low,1.0,Cat_6,D
6605,462533,Female,No,33,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
6608,465418,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_1,A
6609,464411,Male,No,30,Yes,Healthcare,3.0,Low,6.0,Cat_7,D
6610,463254,Female,Yes,37,No,Executive,0.0,High,2.0,Cat_1,A
6611,461456,Female,No,40,No,Marketing,0.0,Low,1.0,Cat_6,A
6612,461557,Male,No,38,Yes,Artist,6.0,Low,4.0,Cat_2,A
6613,462946,Male,Yes,52,No,Artist,1.0,Low,2.0,Cat_6,A
6616,464693,Female,No,36,Yes,Engineer,9.0,Low,1.0,Cat_4,A
6618,466494,Male,Yes,71,No,Entertainment,0.0,Average,3.0,Cat_6,A
6619,462223,Male,Yes,78,No,,0.0,Low,1.0,Cat_4,D
6621,464268,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,A
6622,461305,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
6624,463917,Female,No,22,No,Healthcare,1.0,Low,8.0,Cat_4,D
6626,465780,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
