,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
6037,462051,Male,No,20,No,Healthcare,,Low,5.0,Cat_4,D
6039,463466,Male,No,21,No,Healthcare,13.0,Low,6.0,Cat_6,D
6042,460839,Male,No,23,No,Healthcare,4.0,Low,3.0,Cat_6,D
6045,461121,Male,No,28,No,Doctor,0.0,Low,4.0,Cat_3,D
6047,461809,Male,No,30,Yes,Doctor,3.0,Low,2.0,Cat_6,D
6054,461878,Male,No,33,Yes,Healthcare,3.0,Low,1.0,Cat_6,D
6056,466956,Female,Yes,55,Yes,Artist,1.0,Low,1.0,Cat_6,B
6058,464811,Female,Yes,43,No,Engineer,,Average,,Cat_4,B
6059,467260,Male,No,27,No,Doctor,9.0,Low,4.0,Cat_6,D
6063,460625,Female,No,28,No,Marketing,9.0,Low,2.0,Cat_3,D
6066,462441,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
6067,459828,Female,Yes,25,No,Homemaker,11.0,Average,3.0,Cat_6,D
6069,466448,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6,B
6070,463556,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_2,D
6071,461109,Male,No,31,Yes,Healthcare,0.0,Low,3.0,Cat_3,D
6076,463538,Male,Yes,60,No,Executive,0.0,High,2.0,Cat_6,B
6077,459613,Male,No,40,Yes,Healthcare,,Low,2.0,Cat_6,D
6078,466588,Female,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,D
6082,463993,Female,Yes,37,Yes,Artist,5.0,Average,2.0,Cat_6,B
6084,461144,Female,No,23,No,Lawyer,0.0,Low,6.0,Cat_3,B
6085,464308,Female,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,B
6086,459819,Male,Yes,71,Yes,Entertainment,,High,2.0,Cat_6,B
6088,464061,Male,Yes,30,Yes,Artist,12.0,Average,2.0,Cat_6,B
6090,461999,Male,No,27,Yes,Doctor,0.0,Low,5.0,Cat_6,B
6092,462627,Male,Yes,27,No,Entertainment,,Average,3.0,Cat_4,D
6093,465765,Male,Yes,52,No,Entertainment,0.0,Average,2.0,Cat_4,B
6094,460245,Female,Yes,52,Yes,Artist,3.0,Low,2.0,,B
6095,460158,Female,No,51,No,Engineer,8.0,Low,6.0,Cat_4,D
6096,460703,Female,Yes,30,Yes,Engineer,8.0,Average,5.0,Cat_4,D
6098,466857,Female,No,19,No,Healthcare,9.0,Low,8.0,Cat_5,D
6099,466828,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,B
6101,464145,Female,No,36,No,Engineer,14.0,Low,4.0,Cat_6,D
6103,467630,Male,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_6,D
6104,465726,Male,No,70,No,,,Low,4.0,Cat_4,D
6105,466218,Female,,22,No,Healthcare,5.0,Low,4.0,Cat_2,D
6106,459645,Male,Yes,43,Yes,Artist,,Average,2.0,Cat_6,B
6108,460300,Female,Yes,60,Yes,Lawyer,0.0,Low,2.0,Cat_6,D
6109,466821,Male,No,30,Yes,Healthcare,0.0,Low,,Cat_1,D
6110,466367,Female,No,37,Yes,Doctor,5.0,Low,1.0,Cat_2,B
6112,459477,Female,No,36,No,Engineer,,Low,2.0,Cat_6,D
6115,462712,Male,No,33,Yes,Homemaker,,Low,1.0,Cat_6,D
6118,467812,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_2,B
6119,464950,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_4,D
6121,464839,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,D
6127,460595,Male,Yes,21,No,Doctor,1.0,Low,3.0,Cat_3,D
6129,464955,Female,Yes,38,No,Engineer,1.0,Average,6.0,Cat_4,B
6130,459642,Male,Yes,36,Yes,Executive,,High,4.0,Cat_6,B
6133,463889,Female,No,29,Yes,Homemaker,,Low,1.0,Cat_1,D
6134,459509,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
6136,464838,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_2,D
6137,462134,Male,Yes,88,No,Lawyer,1.0,Low,1.0,,D
6138,464635,Male,Yes,43,Yes,Healthcare,1.0,High,4.0,Cat_4,B
6139,465213,Male,Yes,38,Yes,Entertainment,2.0,Average,2.0,Cat_6,B
6140,460317,Male,No,32,No,Doctor,10.0,Low,2.0,Cat_6,D
6141,460196,Female,No,38,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
6144,464558,Male,No,30,Yes,Healthcare,9.0,Low,5.0,Cat_6,D
6145,463950,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_7,D
6146,464657,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_3,D
6147,461922,Male,Yes,70,No,Lawyer,0.0,High,3.0,Cat_1,B
6149,463617,Male,No,29,No,Marketing,1.0,Low,2.0,Cat_6,D
6152,460762,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,D
6154,462623,Male,No,35,No,Healthcare,,Low,1.0,Cat_4,D
6155,459762,Female,Yes,45,Yes,Artist,8.0,Average,2.0,,B
6157,461089,Male,No,20,No,Marketing,0.0,Low,3.0,Cat_3,B
6159,467781,Male,Yes,27,Yes,Healthcare,1.0,High,2.0,Cat_6,D
6160,467867,Female,No,18,No,Healthcare,0.0,Low,4.0,Cat_4,D
6161,459309,Female,Yes,41,Yes,Artist,9.0,High,2.0,Cat_2,B
6164,459621,Female,No,29,No,Healthcare,8.0,Low,,,D
6165,463646,Male,Yes,45,No,Artist,1.0,Average,4.0,Cat_6,B
6171,464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6,D
6173,462018,Male,No,22,No,Healthcare,8.0,Low,5.0,Cat_2,D
6174,459275,Female,No,18,No,Doctor,2.0,Low,4.0,Cat_6,D
6175,461498,Female,No,26,No,Doctor,1.0,Low,4.0,Cat_2,D
6177,461176,Female,Yes,66,No,Engineer,6.0,Average,4.0,Cat_5,B
6178,460759,Male,Yes,69,No,Lawyer,1.0,Low,2.0,Cat_1,B
6185,462744,Male,Yes,38,Yes,Artist,3.0,Average,4.0,Cat_6,B
6187,463057,Female,No,25,No,Homemaker,1.0,Low,1.0,Cat_2,D
6191,463589,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
6192,460459,Female,No,33,No,Engineer,0.0,Low,5.0,Cat_3,D
6193,459128,Female,Yes,78,No,Lawyer,0.0,High,3.0,Cat_6,B
6195,464835,Male,No,19,No,Healthcare,1.0,Low,6.0,Cat_4,D
6196,466428,Female,No,23,No,,0.0,Low,2.0,Cat_6,D
6199,460015,Female,Yes,43,No,Entertainment,5.0,Low,1.0,Cat_3,D
6202,464373,Female,No,46,Yes,Artist,0.0,Low,2.0,Cat_6,B
6203,459611,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,D
6212,462085,Female,No,30,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
6215,461409,Male,Yes,43,No,Artist,1.0,High,3.0,Cat_6,B
6216,467791,Male,No,21,No,Doctor,0.0,Low,5.0,Cat_7,D
6219,460471,Female,No,18,No,,0.0,Low,6.0,Cat_4,D
6220,465783,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_3,D
6222,464859,Female,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_6,B
6223,467386,Male,No,31,No,Doctor,0.0,Low,1.0,Cat_6,D
6226,464525,Male,No,33,Yes,Entertainment,9.0,Low,2.0,Cat_6,D
6228,461067,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
6229,462569,Female,No,32,No,Doctor,7.0,Low,4.0,Cat_3,D
6230,462069,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,B
6235,462884,Female,Yes,55,No,Artist,1.0,Low,2.0,Cat_3,B
6237,465699,Female,No,38,No,Artist,13.0,Low,2.0,Cat_4,D
6239,462783,Female,No,33,No,Marketing,0.0,Low,4.0,Cat_3,D
6240,467063,Male,Yes,53,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
6244,462636,Female,Yes,36,No,Marketing,,Low,4.0,Cat_4,D
6246,466034,Female,Yes,71,No,Engineer,2.0,Low,1.0,Cat_6,B
6250,465474,Male,No,27,No,Marketing,8.0,Low,4.0,Cat_4,D
6251,459158,Male,No,36,No,Engineer,3.0,Low,3.0,Cat_6,D
6252,461545,Female,Yes,70,Yes,Artist,1.0,Low,3.0,Cat_7,B
6255,464003,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_2,D
6256,466221,Male,Yes,48,Yes,Artist,4.0,Low,1.0,Cat_6,B
6259,467702,Male,Yes,72,Yes,Artist,6.0,Low,1.0,Cat_6,D
6260,461036,Female,No,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
6262,467348,Female,Yes,33,Yes,Homemaker,,Average,3.0,Cat_6,D
6263,462595,Female,No,29,Yes,Artist,7.0,Low,7.0,Cat_4,D
6264,461195,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_4,D
6265,466353,Female,Yes,38,Yes,Engineer,0.0,Average,2.0,Cat_6,B
6266,466464,Female,Yes,48,Yes,Homemaker,3.0,Average,2.0,Cat_3,B
6269,463082,Male,No,32,Yes,Healthcare,9.0,Low,5.0,Cat_6,D
6270,463600,Male,No,33,No,Healthcare,3.0,Low,5.0,Cat_2,B
6271,463679,Male,No,31,No,Healthcare,,Low,8.0,Cat_4,D
6274,460025,Female,No,26,Yes,Healthcare,5.0,Low,2.0,Cat_6,D
6276,462125,Male,Yes,22,No,Healthcare,1.0,Average,4.0,Cat_7,D
6277,459551,Female,Yes,42,No,Engineer,4.0,Low,1.0,Cat_6,B
6279,461174,Female,No,23,No,Marketing,,Low,4.0,Cat_3,B
6280,466420,Male,No,27,Yes,Artist,5.0,Low,4.0,Cat_3,B
6283,465438,Male,No,33,Yes,Doctor,9.0,Low,6.0,Cat_4,D
6284,460438,Male,Yes,58,No,Executive,0.0,High,4.0,Cat_3,B
6286,461199,Female,No,85,Yes,Homemaker,4.0,Low,1.0,Cat_6,D
6287,462061,Male,No,41,No,Doctor,1.0,Low,3.0,Cat_6,B
6289,466119,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_3,B
6292,461632,Male,No,25,Yes,Artist,,Low,1.0,Cat_6,D
6294,464405,Male,No,62,Yes,Entertainment,,Low,1.0,Cat_6,D
6298,462448,Male,No,19,No,Healthcare,,Low,3.0,Cat_6,D
6301,463830,Female,No,30,Yes,Engineer,3.0,Low,3.0,Cat_6,D
6302,463475,Female,Yes,36,Yes,Doctor,0.0,Low,1.0,Cat_6,B
6303,462237,Female,No,22,No,Healthcare,1.0,Low,9.0,Cat_4,D
6305,460184,Male,No,27,No,Doctor,9.0,Low,4.0,Cat_6,D
6306,461287,Male,Yes,42,Yes,Executive,1.0,High,5.0,Cat_6,B
6307,462039,Male,No,21,No,Healthcare,1.0,Low,2.0,Cat_2,D
6311,460711,Female,No,25,Yes,Engineer,8.0,Low,3.0,Cat_6,D
6312,462984,Female,Yes,69,Yes,Artist,1.0,High,2.0,Cat_6,B
6313,459447,Male,Yes,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
6315,467567,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
6316,461001,Female,No,59,Yes,Artist,0.0,Low,,Cat_3,B
6317,462836,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
6318,462176,Male,Yes,29,No,Executive,0.0,Average,2.0,,D
6319,459580,Female,No,51,Yes,Lawyer,6.0,Low,1.0,Cat_6,B
6320,460160,Male,No,43,Yes,Entertainment,5.0,Low,1.0,Cat_3,D
6321,460808,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_6,B
6324,466939,Male,Yes,66,No,Lawyer,0.0,High,2.0,Cat_6,B
6326,464686,Female,No,21,No,Entertainment,5.0,Low,5.0,Cat_4,D
6327,460843,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
6330,465531,Female,No,40,Yes,Homemaker,9.0,Low,,Cat_6,D
6331,465925,Male,No,26,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
6332,464828,Male,No,18,No,Healthcare,8.0,Low,6.0,Cat_4,D
6333,462230,Male,No,23,No,Healthcare,1.0,Low,8.0,Cat_4,D
6334,466154,Female,Yes,45,Yes,Artist,1.0,Average,5.0,Cat_3,B
6338,460763,Male,No,47,Yes,Artist,1.0,Low,2.0,Cat_6,B
6340,460865,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_4,D
6342,463564,Female,Yes,41,Yes,Doctor,0.0,Low,1.0,Cat_6,B
6343,463749,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
6344,464037,Male,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,B
6346,460901,Male,No,22,No,Doctor,8.0,Low,3.0,Cat_6,D
6347,465312,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
6348,466585,Male,No,18,No,Marketing,1.0,Low,4.0,Cat_1,D
6349,460444,Male,Yes,60,No,Artist,0.0,Low,1.0,Cat_6,B
6350,462209,Female,Yes,40,No,Artist,0.0,Low,1.0,Cat_4,D
6351,462649,Female,Yes,30,No,Engineer,,Average,8.0,Cat_4,D
6352,464132,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_6,D
6353,467601,Male,Yes,42,No,Artist,6.0,Low,2.0,Cat_6,B
6354,464458,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6,B
6355,466346,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_4,D
6356,465471,Male,Yes,43,Yes,Artist,0.0,Low,1.0,Cat_6,B
6357,460179,Female,No,20,No,Entertainment,0.0,Low,6.0,Cat_2,B
6359,459801,Female,No,27,Yes,Engineer,4.0,Low,2.0,Cat_6,D
6360,461719,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
6361,460831,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
6363,464974,Male,Yes,60,No,Artist,0.0,Average,2.0,Cat_4,B
6366,463681,Male,Yes,83,Yes,Lawyer,,Low,1.0,Cat_6,D
6367,459725,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_6,B
6368,466580,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_7,D
6370,461281,Male,No,23,No,Healthcare,4.0,Low,9.0,Cat_2,D
6371,465781,Male,No,20,No,Healthcare,8.0,Low,,Cat_3,D
6372,461285,Male,No,20,No,Healthcare,,Low,3.0,Cat_6,D
6373,463360,Female,Yes,50,Yes,Artist,4.0,Low,1.0,Cat_6,B
6376,463963,Female,Yes,33,No,Engineer,5.0,High,3.0,Cat_6,D
6378,461744,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,B
6381,462840,Female,No,23,No,Healthcare,9.0,Low,3.0,Cat_6,D
6382,460251,Female,No,30,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
6384,461534,Male,Yes,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
6386,464391,Female,Yes,65,No,Engineer,0.0,Average,2.0,Cat_6,B
6388,466519,Male,Yes,37,,Entertainment,0.0,Low,,Cat_3,B
6390,464425,Male,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
6391,462231,Male,No,28,Yes,Artist,4.0,Low,6.0,Cat_4,B
6392,464688,Male,Yes,28,Yes,Doctor,0.0,Low,9.0,Cat_4,D
6395,467824,Male,Yes,70,Yes,Lawyer,3.0,Low,1.0,Cat_6,D
6396,459670,Female,Yes,39,Yes,Entertainment,7.0,Average,2.0,Cat_6,B
6397,462515,Male,Yes,42,No,Doctor,5.0,Average,5.0,Cat_6,B
6398,461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0,Cat_6,B
6400,465149,Male,Yes,43,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
6401,459673,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
6402,465507,Male,Yes,43,Yes,Artist,8.0,Low,1.0,Cat_6,B
6404,460713,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,B
6405,465366,Female,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,B
6408,465450,Female,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
6411,460965,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_6,B
6413,460131,Female,No,29,Yes,Healthcare,6.0,Low,3.0,Cat_6,D
6416,462100,Female,No,40,Yes,Healthcare,0.0,Low,1.0,Cat_2,D
6418,467734,Male,Yes,79,Yes,Lawyer,2.0,High,2.0,Cat_6,B
6419,462865,Female,No,25,Yes,Healthcare,,Low,1.0,Cat_6,D
6422,463138,Female,No,28,No,Homemaker,,Low,,Cat_3,D
6424,466288,Male,Yes,36,Yes,Artist,7.0,Average,5.0,Cat_2,B
6427,466959,Male,Yes,25,Yes,Artist,8.0,Low,4.0,Cat_6,D
6431,460259,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D
6433,466563,Female,No,20,No,Marketing,,Low,4.0,Cat_6,D
6436,461522,Male,Yes,83,No,Executive,1.0,High,2.0,Cat_6,D
6441,461495,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,B
6444,462126,Male,Yes,20,No,Healthcare,1.0,Average,4.0,Cat_7,D
6446,461620,Male,No,52,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
6448,466553,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
6449,466239,Male,Yes,69,Yes,Executive,0.0,Low,2.0,Cat_4,B
6450,462393,Female,No,26,Yes,Entertainment,6.0,Low,2.0,Cat_6,D
6451,465502,Male,Yes,36,Yes,Artist,8.0,Low,4.0,Cat_4,D
6453,466934,Female,Yes,60,Yes,Artist,0.0,Low,1.0,Cat_6,B
6455,465840,Female,No,42,No,Artist,0.0,Low,1.0,Cat_5,D
6456,465689,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_3,D
6458,464262,Male,Yes,75,No,Executive,0.0,Low,1.0,Cat_6,D
6460,461687,Female,Yes,77,Yes,Artist,0.0,High,2.0,Cat_6,B
6461,467124,Male,Yes,57,No,,1.0,Average,2.0,Cat_4,B
6462,464499,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
6464,466280,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,B
6465,463523,Male,Yes,60,Yes,Executive,1.0,High,4.0,Cat_6,B
6467,460649,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4,D
6468,460911,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
6473,463253,Female,Yes,61,Yes,Doctor,0.0,Average,4.0,Cat_7,B
6475,464667,Female,Yes,51,No,Engineer,4.0,Low,2.0,Cat_4,D
6476,462606,Male,Yes,36,No,Executive,2.0,High,3.0,Cat_4,D
6478,463431,Male,Yes,43,Yes,Artist,,Average,4.0,Cat_4,B
6480,459304,Female,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,B
6481,462523,Male,Yes,57,No,Doctor,4.0,Low,3.0,Cat_4,B
6487,467606,Male,Yes,38,Yes,Executive,0.0,Average,3.0,Cat_6,B
6488,466340,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_4,D
6489,461453,Male,Yes,41,Yes,Artist,8.0,Low,,Cat_6,D
6490,460628,Male,Yes,27,Yes,Entertainment,,Low,,Cat_3,B
6491,459916,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_3,B
6496,466393,Female,Yes,42,No,Entertainment,1.0,Low,6.0,Cat_3,B
6497,466735,Male,No,18,No,Healthcare,0.0,Low,,Cat_6,D
6499,463987,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,B
6500,462094,Female,No,37,Yes,Healthcare,,Low,1.0,Cat_6,D
6503,463311,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_3,D
6506,461848,Male,No,36,No,Marketing,0.0,Low,2.0,Cat_6,D
6508,459268,Female,No,33,No,Homemaker,7.0,Low,,Cat_6,D
6509,465477,Male,No,31,No,Healthcare,1.0,Low,3.0,Cat_2,B
6511,466472,Male,No,38,Yes,Doctor,4.0,Low,1.0,Cat_2,B
6522,461339,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
6525,467493,Male,Yes,47,Yes,Executive,1.0,High,4.0,,B
6526,467407,Male,No,27,Yes,Artist,7.0,Low,3.0,Cat_6,D
6527,461110,Male,No,18,No,Healthcare,,Low,3.0,Cat_3,D
6529,466568,Female,Yes,35,Yes,Artist,,Average,2.0,Cat_6,B
6531,463590,Male,No,18,No,Healthcare,,Low,3.0,Cat_4,D
6532,467225,Female,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
6533,466509,Male,Yes,56,No,Executive,1.0,Average,3.0,Cat_6,B
6534,463087,Female,Yes,35,Yes,Homemaker,9.0,Average,2.0,Cat_4,B
6537,467384,Male,No,42,Yes,,,Low,1.0,Cat_6,D
6538,466390,Female,Yes,61,Yes,Homemaker,1.0,Average,,Cat_3,B
6540,466717,Female,Yes,69,No,Entertainment,1.0,Low,2.0,Cat_3,B
6543,467729,Male,Yes,61,Yes,Entertainment,3.0,Average,6.0,Cat_6,B
6544,460234,Female,No,20,No,Healthcare,4.0,Low,6.0,Cat_2,D
6546,460915,Male,Yes,40,No,Entertainment,5.0,Low,4.0,Cat_3,D
6555,465214,Male,Yes,25,No,Engineer,14.0,Low,1.0,Cat_6,D
6556,461212,Female,No,30,No,Homemaker,10.0,Low,6.0,Cat_6,D
6557,466080,Male,,33,No,Marketing,1.0,High,1.0,Cat_6,D
6559,461697,Male,Yes,79,No,Lawyer,1.0,Low,1.0,Cat_6,D
6560,459913,Female,Yes,51,No,Healthcare,0.0,High,3.0,Cat_4,D
6563,460934,Female,No,25,No,Doctor,0.0,Low,2.0,Cat_6,D
6564,466785,Male,No,41,Yes,Marketing,0.0,Low,2.0,Cat_6,D
6567,465785,Male,No,21,No,Healthcare,3.0,Low,7.0,Cat_4,D
6568,462856,Female,No,28,Yes,Engineer,0.0,Low,3.0,Cat_6,D
6570,463790,Male,Yes,51,No,Executive,0.0,Low,4.0,Cat_4,B
6573,463405,Male,Yes,45,No,Marketing,1.0,Low,2.0,Cat_3,D
6574,460648,Female,,29,No,Homemaker,8.0,Low,1.0,Cat_5,D
6575,464771,Female,Yes,47,No,Engineer,8.0,Average,5.0,Cat_4,B
6576,459358,Female,No,56,Yes,Lawyer,,Low,2.0,Cat_6,D
6577,459152,Female,No,40,Yes,Artist,8.0,Low,2.0,Cat_6,B
6579,466481,Male,No,40,Yes,Artist,2.0,Low,1.0,Cat_3,B
6580,462097,Male,Yes,42,Yes,Doctor,8.0,Average,2.0,Cat_2,B
6581,460636,Male,Yes,45,Yes,Artist,2.0,Average,3.0,Cat_3,D
6583,463239,Female,No,30,No,Doctor,1.0,Low,3.0,Cat_2,D
6584,460081,Male,Yes,35,Yes,Artist,10.0,High,2.0,Cat_6,B
6590,462732,Female,Yes,41,Yes,Artist,,Low,1.0,Cat_6,B
6591,465481,Female,No,28,No,Artist,1.0,Low,4.0,Cat_4,B
6594,460414,Female,No,33,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
6596,463375,Female,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_4,B
6597,459546,Female,Yes,81,No,Lawyer,,High,2.0,Cat_6,B
6598,463796,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,D
6599,459236,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,B
6600,459593,Male,No,19,No,Healthcare,,Low,4.0,Cat_6,D
6601,466576,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
6603,462012,Female,No,25,No,Healthcare,0.0,Low,8.0,Cat_7,B
6604,461198,Female,No,89,Yes,Lawyer,,Low,1.0,Cat_6,D
6609,464411,Male,No,30,Yes,Healthcare,3.0,Low,6.0,Cat_7,D
6614,463616,Female,Yes,48,No,Engineer,1.0,Average,5.0,Cat_3,B
6615,462593,Female,Yes,60,No,Engineer,1.0,Average,5.0,Cat_4,B
6619,462223,Male,Yes,78,No,,0.0,Low,1.0,Cat_4,D
6620,462432,Male,Yes,37,Yes,Executive,1.0,Average,2.0,Cat_6,B
6622,461305,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
6623,462006,Male,Yes,28,Yes,Artist,1.0,Average,2.0,Cat_6,B
6624,463917,Female,No,22,No,Healthcare,1.0,Low,8.0,Cat_4,D
6626,465780,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
6632,466131,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,D
6634,464067,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_2,B
6636,466165,Female,No,49,Yes,Artist,0.0,Low,1.0,Cat_2,B
6637,462177,Male,No,43,,Artist,6.0,Low,5.0,Cat_2,B
6638,460237,Female,No,40,Yes,Healthcare,9.0,Low,1.0,Cat_4,D
6643,466982,Male,Yes,56,Yes,Artist,,Average,2.0,Cat_6,B
6645,465960,Female,No,32,Yes,Marketing,8.0,Low,1.0,Cat_6,D
6647,465555,Female,Yes,66,No,Lawyer,,High,2.0,Cat_4,D
6650,459372,Female,No,27,Yes,Healthcare,,Low,4.0,Cat_6,B
6653,464850,Female,,51,No,Artist,,Average,3.0,Cat_4,B
6654,462978,Male,Yes,43,No,Entertainment,,Average,3.0,Cat_6,B
6655,461988,Male,Yes,36,No,Engineer,0.0,Average,2.0,Cat_6,B
6657,464687,Male,Yes,36,Yes,Artist,9.0,Average,5.0,Cat_4,D
6658,466336,Male,,23,No,Healthcare,3.0,Low,4.0,Cat_4,D
6660,466617,Female,No,23,No,Healthcare,4.0,Low,3.0,Cat_6,D
6661,465973,Female,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,B
6662,459312,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D
6669,463710,Male,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_2,B
6671,467545,Male,Yes,53,Yes,Artist,9.0,Average,2.0,Cat_6,B
6672,466027,Female,Yes,70,No,Engineer,7.0,Low,1.0,Cat_3,B
6673,460409,Female,No,43,Yes,Artist,8.0,Low,4.0,Cat_6,D
6680,459256,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,B
6681,459962,Male,Yes,59,Yes,Artist,8.0,Low,1.0,Cat_6,B
6683,464197,Male,Yes,29,No,Healthcare,5.0,Low,2.0,Cat_6,D
6684,465146,Male,Yes,58,Yes,Artist,9.0,Low,1.0,Cat_6,B
6689,464230,Male,No,33,No,Engineer,0.0,Low,4.0,Cat_1,D
6690,465394,Male,No,32,Yes,Engineer,0.0,Low,3.0,Cat_4,B
6692,461105,Female,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_3,D
6693,464328,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,B
6696,461412,Female,Yes,41,Yes,Artist,5.0,High,3.0,Cat_5,B
6697,462283,Male,No,25,No,Healthcare,4.0,Low,5.0,Cat_6,D
6698,467683,Male,Yes,26,Yes,Healthcare,9.0,High,3.0,Cat_2,D
6702,464407,Female,Yes,50,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
6703,462738,Female,No,28,Yes,Healthcare,,Low,3.0,Cat_2,D
6705,462957,Male,Yes,58,No,Executive,1.0,High,5.0,Cat_6,B
6706,465292,Female,No,42,Yes,Doctor,0.0,Low,3.0,Cat_6,B
6707,464359,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,B
6710,459034,Female,No,21,No,Healthcare,,Low,5.0,Cat_6,D
6713,463273,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_3,B
6716,464031,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
