,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
6060,458994,Male,Yes,38,Yes,Healthcare,8.0,Average,4.0,Cat_6,C
6061,459772,Female,Yes,69,Yes,Artist,2.0,Average,9.0,Cat_5,C
6062,464895,Male,No,19,No,Doctor,1.0,Low,5.0,Cat_4,C
6064,465263,Male,Yes,65,Yes,Artist,1.0,High,2.0,Cat_6,C
6065,461147,Male,Yes,33,Yes,Artist,2.0,Low,,Cat_3,C
6069,466448,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6,B
6072,460557,Female,No,36,Yes,Marketing,9.0,Low,1.0,Cat_3,C
6073,466066,Female,No,73,Yes,Artist,0.0,Low,1.0,Cat_6,C
6076,463538,Male,Yes,60,No,Executive,0.0,High,2.0,Cat_6,B
6079,460112,Male,Yes,28,Yes,Engineer,9.0,Average,2.0,Cat_3,C
6080,466744,Female,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,C
6081,461821,Female,No,28,No,Doctor,0.0,Low,4.0,Cat_6,C
6082,463993,Female,Yes,37,Yes,Artist,5.0,Average,2.0,Cat_6,B
6083,467779,Male,Yes,53,Yes,Doctor,2.0,Average,3.0,Cat_6,C
6084,461144,Female,No,23,No,Lawyer,0.0,Low,6.0,Cat_3,B
6085,464308,Female,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,B
6086,459819,Male,Yes,71,Yes,Entertainment,,High,2.0,Cat_6,B
6087,464509,Male,Yes,53,Yes,Artist,0.0,High,4.0,Cat_6,C
6088,464061,Male,Yes,30,Yes,Artist,12.0,Average,2.0,Cat_6,B
6090,461999,Male,No,27,Yes,Doctor,0.0,Low,5.0,Cat_6,B
6093,465765,Male,Yes,52,No,Entertainment,0.0,Average,2.0,Cat_4,B
6094,460245,Female,Yes,52,Yes,Artist,3.0,Low,2.0,,B
6097,465625,Male,No,42,Yes,Artist,11.0,Low,2.0,Cat_6,C
6099,466828,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,B
6100,464679,Male,Yes,41,Yes,Artist,0.0,Average,4.0,Cat_4,C
6106,459645,Male,Yes,43,Yes,Artist,,Average,2.0,Cat_6,B
6107,465521,Female,Yes,47,Yes,Artist,1.0,Average,2.0,Cat_7,C
6110,466367,Female,No,37,Yes,Doctor,5.0,Low,1.0,Cat_2,B
6111,464898,Male,No,31,Yes,Healthcare,0.0,Low,2.0,Cat_4,C
6118,467812,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_2,B
6120,459562,Male,Yes,59,No,Entertainment,1.0,Average,2.0,Cat_7,C
6123,463624,Male,Yes,62,Yes,Executive,0.0,High,4.0,Cat_6,C
6124,466227,Male,Yes,61,Yes,Artist,0.0,Average,5.0,Cat_6,C
6128,461618,Female,Yes,42,Yes,Artist,,High,3.0,Cat_6,C
6129,464955,Female,Yes,38,No,Engineer,1.0,Average,6.0,Cat_4,B
6130,459642,Male,Yes,36,Yes,Executive,,High,4.0,Cat_6,B
6132,463188,Female,Yes,48,Yes,Artist,2.0,Low,2.0,Cat_6,C
6138,464635,Male,Yes,43,Yes,Healthcare,1.0,High,4.0,Cat_4,B
6139,465213,Male,Yes,38,Yes,Entertainment,2.0,Average,2.0,Cat_6,B
6147,461922,Male,Yes,70,No,Lawyer,0.0,High,3.0,Cat_1,B
6150,461574,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
6151,467638,Male,Yes,71,Yes,Artist,1.0,Average,2.0,Cat_6,C
6155,459762,Female,Yes,45,Yes,Artist,8.0,Average,2.0,,B
6157,461089,Male,No,20,No,Marketing,0.0,Low,3.0,Cat_3,B
6161,459309,Female,Yes,41,Yes,Artist,9.0,High,2.0,Cat_2,B
6165,463646,Male,Yes,45,No,Artist,1.0,Average,4.0,Cat_6,B
6166,462810,Male,Yes,36,No,Executive,8.0,High,4.0,Cat_6,C
6167,460065,Female,Yes,79,Yes,Artist,,Average,2.0,Cat_6,C
6168,463999,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,C
6169,461785,Female,Yes,87,Yes,Artist,1.0,Average,2.0,Cat_6,C
6176,461894,Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6,C
6177,461176,Female,Yes,66,No,Engineer,6.0,Average,4.0,Cat_5,B
6178,460759,Male,Yes,69,No,Lawyer,1.0,Low,2.0,Cat_1,B
6179,460570,Male,No,25,Yes,Marketing,,Low,5.0,Cat_3,C
6181,465753,Female,Yes,49,Yes,Artist,6.0,Low,2.0,Cat_6,C
6183,467326,Female,No,47,Yes,Artist,0.0,Low,1.0,Cat_1,C
6184,461331,Male,Yes,59,Yes,Executive,0.0,High,5.0,Cat_6,C
6185,462744,Male,Yes,38,Yes,Artist,3.0,Average,4.0,Cat_6,B
6186,461436,Male,Yes,55,Yes,Artist,8.0,Average,2.0,Cat_2,C
6193,459128,Female,Yes,78,No,Lawyer,0.0,High,3.0,Cat_6,B
6197,466210,Female,Yes,60,Yes,Artist,1.0,High,4.0,Cat_6,C
6198,462351,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,C
6200,463355,Female,Yes,51,Yes,Artist,6.0,Average,3.0,Cat_6,C
6201,465354,Male,No,18,No,Doctor,0.0,Low,5.0,Cat_2,C
6202,464373,Female,No,46,Yes,Artist,0.0,Low,2.0,Cat_6,B
6205,462166,Male,Yes,26,Yes,Artist,0.0,Low,2.0,Cat_1,C
6206,461056,Female,Yes,57,Yes,Artist,0.0,High,3.0,Cat_3,C
6207,461488,Male,Yes,53,Yes,Artist,6.0,Average,2.0,Cat_6,C
6208,465745,Male,Yes,38,Yes,Artist,2.0,Low,2.0,Cat_6,C
6215,461409,Male,Yes,43,No,Artist,1.0,High,3.0,Cat_6,B
6222,464859,Female,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_6,B
6224,461984,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
6225,467205,Female,No,37,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
6230,462069,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,B
6231,465614,Male,Yes,43,Yes,Artist,9.0,Low,2.0,Cat_6,C
6234,466603,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_6,C
6235,462884,Female,Yes,55,No,Artist,1.0,Low,2.0,Cat_3,B
6236,462418,Male,Yes,61,No,Engineer,9.0,Average,4.0,Cat_6,C
6238,466488,Male,Yes,62,Yes,Entertainment,0.0,Average,6.0,Cat_6,C
6240,467063,Male,Yes,53,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
6242,461844,Male,Yes,51,No,Artist,2.0,Average,4.0,Cat_7,C
6245,464981,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,C
6246,466034,Female,Yes,71,No,Engineer,2.0,Low,1.0,Cat_6,B
6249,467037,Male,Yes,56,No,Lawyer,0.0,High,2.0,Cat_6,C
6252,461545,Female,Yes,70,Yes,Artist,1.0,Low,3.0,Cat_7,B
6254,464397,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,Cat_6,C
6256,466221,Male,Yes,48,Yes,Artist,4.0,Low,1.0,Cat_6,B
6257,465172,Female,Yes,41,Yes,Artist,9.0,Average,2.0,Cat_6,C
6258,460621,Male,Yes,77,Yes,Lawyer,0.0,Low,2.0,Cat_3,C
6261,460376,Female,No,29,Yes,Healthcare,3.0,Low,4.0,Cat_2,C
6265,466353,Female,Yes,38,Yes,Engineer,0.0,Average,2.0,Cat_6,B
6266,466464,Female,Yes,48,Yes,Homemaker,3.0,Average,2.0,Cat_3,B
6268,462035,Female,No,37,Yes,Artist,3.0,Low,1.0,Cat_6,C
6270,463600,Male,No,33,No,Healthcare,3.0,Low,5.0,Cat_2,B
6273,465048,Male,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_4,C
6275,466764,Male,Yes,65,Yes,Lawyer,11.0,High,2.0,Cat_6,C
6277,459551,Female,Yes,42,No,Engineer,4.0,Low,1.0,Cat_6,B
6279,461174,Female,No,23,No,Marketing,,Low,4.0,Cat_3,B
6280,466420,Male,No,27,Yes,Artist,5.0,Low,4.0,Cat_3,B
6282,463144,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,C
6284,460438,Male,Yes,58,No,Executive,0.0,High,4.0,Cat_3,B
6287,462061,Male,No,41,No,Doctor,1.0,Low,3.0,Cat_6,B
6289,466119,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_3,B
6291,459024,Male,Yes,50,Yes,Artist,0.0,Average,5.0,Cat_6,C
6293,464010,Male,No,33,No,Healthcare,1.0,Low,4.0,Cat_6,C
6295,459189,Male,No,26,No,Healthcare,1.0,Low,6.0,Cat_6,C
6297,467072,Male,Yes,63,No,Executive,1.0,High,3.0,Cat_6,C
6299,467078,Female,Yes,26,No,Healthcare,,High,2.0,Cat_7,C
6302,463475,Female,Yes,36,Yes,Doctor,0.0,Low,1.0,Cat_6,B
6306,461287,Male,Yes,42,Yes,Executive,1.0,High,5.0,Cat_6,B
6308,467482,Male,Yes,38,Yes,Executive,0.0,High,3.0,Cat_6,C
6309,459081,Male,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6,C
6312,462984,Female,Yes,69,Yes,Artist,1.0,High,2.0,Cat_6,B
6313,459447,Male,Yes,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
6314,466008,Male,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6,C
6316,461001,Female,No,59,Yes,Artist,0.0,Low,,Cat_3,B
6319,459580,Female,No,51,Yes,Lawyer,6.0,Low,1.0,Cat_6,B
6321,460808,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_6,B
6322,459640,Female,Yes,72,Yes,Doctor,,High,2.0,Cat_6,C
6324,466939,Male,Yes,66,No,Lawyer,0.0,High,2.0,Cat_6,B
6328,460370,Female,Yes,28,Yes,Executive,8.0,High,2.0,Cat_6,C
6329,465059,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,C
6334,466154,Female,Yes,45,Yes,Artist,1.0,Average,5.0,Cat_3,B
6337,462019,Female,Yes,56,Yes,Artist,5.0,Average,4.0,Cat_6,C
6338,460763,Male,No,47,Yes,Artist,1.0,Low,2.0,Cat_6,B
6342,463564,Female,Yes,41,Yes,Doctor,0.0,Low,1.0,Cat_6,B
6344,464037,Male,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,B
6345,459180,Male,Yes,66,Yes,Executive,1.0,High,2.0,Cat_6,C
6349,460444,Male,Yes,60,No,Artist,0.0,Low,1.0,Cat_6,B
6353,467601,Male,Yes,42,No,Artist,6.0,Low,2.0,Cat_6,B
6354,464458,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6,B
6356,465471,Male,Yes,43,Yes,Artist,0.0,Low,1.0,Cat_6,B
6357,460179,Female,No,20,No,Entertainment,0.0,Low,6.0,Cat_2,B
6358,461833,Female,No,27,Yes,Healthcare,5.0,Low,,Cat_6,C
6363,464974,Male,Yes,60,No,Artist,0.0,Average,2.0,Cat_4,B
6364,465344,Female,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,C
6367,459725,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_6,B
6373,463360,Female,Yes,50,Yes,Artist,4.0,Low,1.0,Cat_6,B
6374,461622,Male,Yes,35,Yes,Executive,4.0,High,4.0,Cat_6,C
6377,467297,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
6378,461744,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,B
6380,460929,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,C
6384,461534,Male,Yes,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
6386,464391,Female,Yes,65,No,Engineer,0.0,Average,2.0,Cat_6,B
6387,461619,Male,Yes,53,Yes,Executive,,High,3.0,Cat_6,C
6388,466519,Male,Yes,37,,Entertainment,0.0,Low,,Cat_3,B
6390,464425,Male,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
6391,462231,Male,No,28,Yes,Artist,4.0,Low,6.0,Cat_4,B
6393,466141,Female,Yes,60,Yes,Homemaker,1.0,Low,4.0,Cat_6,C
6396,459670,Female,Yes,39,Yes,Entertainment,7.0,Average,2.0,Cat_6,B
6397,462515,Male,Yes,42,No,Doctor,5.0,Average,5.0,Cat_6,B
6398,461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0,Cat_6,B
6399,462472,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,C
6400,465149,Male,Yes,43,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
6401,459673,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
6402,465507,Male,Yes,43,Yes,Artist,8.0,Low,1.0,Cat_6,B
6403,467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,C
6404,460713,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,B
6405,465366,Female,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,B
6406,465073,Male,Yes,69,No,Executive,1.0,High,2.0,Cat_6,C
6407,464626,Female,Yes,38,Yes,Artist,1.0,Average,2.0,Cat_6,C
6410,465032,Male,Yes,72,Yes,Executive,0.0,High,2.0,Cat_6,C
6411,460965,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_6,B
6414,465577,Male,No,26,No,Healthcare,0.0,Low,4.0,Cat_3,C
6415,463334,Female,No,33,Yes,Doctor,0.0,Low,6.0,Cat_4,C
6418,467734,Male,Yes,79,Yes,Lawyer,2.0,High,2.0,Cat_6,B
6421,460377,Female,Yes,68,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
6423,461202,Male,No,33,Yes,Healthcare,,Low,4.0,Cat_6,C
6424,466288,Male,Yes,36,Yes,Artist,7.0,Average,5.0,Cat_2,B
6425,459161,Male,Yes,51,Yes,Executive,3.0,High,5.0,Cat_6,C
6428,463786,Female,Yes,37,Yes,Artist,,Average,2.0,Cat_6,C
6429,459093,Female,Yes,39,Yes,Doctor,8.0,Average,2.0,,C
6430,463747,Female,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
6432,464494,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_3,C
6434,466722,Male,Yes,35,No,Executive,1.0,High,3.0,Cat_6,C
6435,460561,Female,No,39,No,Engineer,6.0,Low,1.0,Cat_3,C
6437,459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C
6438,459452,Male,Yes,40,Yes,Artist,9.0,Low,2.0,Cat_6,C
6439,461713,Female,No,27,Yes,Artist,1.0,Low,5.0,Cat_6,C
6440,461567,Male,Yes,51,No,Entertainment,7.0,Average,3.0,Cat_6,C
6441,461495,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,B
6443,461781,Male,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,C
6446,461620,Male,No,52,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
6447,463286,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
6449,466239,Male,Yes,69,Yes,Executive,0.0,Low,2.0,Cat_4,B
6453,466934,Female,Yes,60,Yes,Artist,0.0,Low,1.0,Cat_6,B
6460,461687,Female,Yes,77,Yes,Artist,0.0,High,2.0,Cat_6,B
6461,467124,Male,Yes,57,No,,1.0,Average,2.0,Cat_4,B
6462,464499,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
6463,467778,Female,No,31,Yes,Healthcare,8.0,Low,4.0,Cat_6,C
6464,466280,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,B
6465,463523,Male,Yes,60,Yes,Executive,1.0,High,4.0,Cat_6,B
6466,462937,Female,Yes,61,Yes,Artist,1.0,Low,2.0,Cat_6,C
6470,459279,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,C
6471,461566,Male,No,28,Yes,Artist,0.0,Low,4.0,Cat_7,C
6473,463253,Female,Yes,61,Yes,Doctor,0.0,Average,4.0,Cat_7,B
6474,465528,Female,Yes,46,Yes,,0.0,Low,2.0,Cat_6,C
6477,466961,Female,Yes,55,Yes,Artist,2.0,Average,2.0,Cat_6,C
6478,463431,Male,Yes,43,Yes,Artist,,Average,4.0,Cat_4,B
6480,459304,Female,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,B
6481,462523,Male,Yes,57,No,Doctor,4.0,Low,3.0,Cat_4,B
6483,465036,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
6487,467606,Male,Yes,38,Yes,Executive,0.0,Average,3.0,Cat_6,B
6490,460628,Male,Yes,27,Yes,Entertainment,,Low,,Cat_3,B
6491,459916,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_3,B
6492,462341,Male,Yes,61,Yes,Artist,2.0,Average,2.0,Cat_6,C
6494,462706,Male,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_6,C
6495,466095,Female,,27,Yes,Healthcare,1.0,Low,6.0,Cat_6,C
6496,466393,Female,Yes,42,No,Entertainment,1.0,Low,6.0,Cat_3,B
6498,461296,Female,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_6,C
6499,463987,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,B
6501,463073,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
6502,466539,Female,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,C
6509,465477,Male,No,31,No,Healthcare,1.0,Low,3.0,Cat_2,B
6510,460619,Male,No,52,Yes,Entertainment,,Low,,Cat_3,C
6511,466472,Male,No,38,Yes,Doctor,4.0,Low,1.0,Cat_2,B
6513,459341,Male,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,C
6521,464996,Male,Yes,47,No,Entertainment,9.0,Average,6.0,Cat_6,C
6522,461339,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
6523,461581,Female,Yes,60,Yes,Lawyer,1.0,High,3.0,Cat_6,C
6525,467493,Male,Yes,47,Yes,Executive,1.0,High,4.0,,B
6528,460055,Female,No,46,Yes,Artist,8.0,Low,1.0,Cat_6,C
6529,466568,Female,Yes,35,Yes,Artist,,Average,2.0,Cat_6,B
6533,466509,Male,Yes,56,No,Executive,1.0,Average,3.0,Cat_6,B
6534,463087,Female,Yes,35,Yes,Homemaker,9.0,Average,2.0,Cat_4,B
6535,460524,Female,Yes,40,,Homemaker,9.0,Average,,Cat_4,C
6536,459535,Male,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,C
6538,466390,Female,Yes,61,Yes,Homemaker,1.0,Average,,Cat_3,B
6540,466717,Female,Yes,69,No,Entertainment,1.0,Low,2.0,Cat_3,B
6542,466201,Male,Yes,42,Yes,Doctor,1.0,Average,5.0,Cat_4,C
6543,467729,Male,Yes,61,Yes,Entertainment,3.0,Average,6.0,Cat_6,B
6545,464342,Female,Yes,46,Yes,Engineer,1.0,Average,2.0,Cat_6,C
6547,466002,Male,Yes,51,Yes,Doctor,1.0,High,2.0,Cat_3,C
6548,459641,Female,Yes,58,Yes,Artist,4.0,Average,5.0,Cat_6,C
6549,463995,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_6,C
6551,466378,Male,Yes,58,No,Executive,4.0,High,3.0,Cat_6,C
6553,461257,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_4,C
6554,461667,Male,Yes,42,Yes,Doctor,0.0,Average,2.0,Cat_6,C
6561,461288,Male,No,26,Yes,Doctor,1.0,Low,4.0,Cat_6,C
6566,463947,Male,Yes,35,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
6569,459898,Male,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,C
6570,463790,Male,Yes,51,No,Executive,0.0,Low,4.0,Cat_4,B
6572,465147,Male,No,29,Yes,Healthcare,2.0,Low,3.0,Cat_6,C
6575,464771,Female,Yes,47,No,Engineer,8.0,Average,5.0,Cat_4,B
6577,459152,Female,No,40,Yes,Artist,8.0,Low,2.0,Cat_6,B
6579,466481,Male,No,40,Yes,Artist,2.0,Low,1.0,Cat_3,B
6580,462097,Male,Yes,42,Yes,Doctor,8.0,Average,2.0,Cat_2,B
6584,460081,Male,Yes,35,Yes,Artist,10.0,High,2.0,Cat_6,B
6586,463519,Female,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,C
6587,467632,Female,Yes,88,Yes,Artist,1.0,High,2.0,Cat_6,C
6588,465339,Female,No,27,No,Marketing,0.0,Low,3.0,Cat_2,C
6590,462732,Female,Yes,41,Yes,Artist,,Low,1.0,Cat_6,B
6591,465481,Female,No,28,No,Artist,1.0,Low,4.0,Cat_4,B
6596,463375,Female,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_4,B
6597,459546,Female,Yes,81,No,Lawyer,,High,2.0,Cat_6,B
6599,459236,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,B
6603,462012,Female,No,25,No,Healthcare,0.0,Low,8.0,Cat_7,B
6606,460171,Female,Yes,62,Yes,Artist,0.0,High,2.0,Cat_6,C
6607,466385,Female,Yes,55,Yes,Artist,4.0,Average,4.0,Cat_7,C
6614,463616,Female,Yes,48,No,Engineer,1.0,Average,5.0,Cat_3,B
6615,462593,Female,Yes,60,No,Engineer,1.0,Average,5.0,Cat_4,B
6617,459618,Male,Yes,59,Yes,Doctor,0.0,Average,2.0,Cat_4,C
6620,462432,Male,Yes,37,Yes,Executive,1.0,Average,2.0,Cat_6,B
6623,462006,Male,Yes,28,Yes,Artist,1.0,Average,2.0,Cat_6,B
6625,463979,Female,Yes,48,Yes,Homemaker,1.0,High,2.0,Cat_2,C
6628,467596,Male,Yes,37,No,Artist,1.0,Low,5.0,Cat_3,C
6629,459250,Male,Yes,50,Yes,Doctor,1.0,Average,4.0,Cat_6,C
6630,462680,Male,Yes,42,Yes,Doctor,,Average,4.0,Cat_6,C
6633,461311,Male,No,20,No,Marketing,0.0,Low,4.0,Cat_6,C
6634,464067,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_2,B
6635,462299,Female,No,33,No,Healthcare,7.0,Low,6.0,Cat_6,C
6636,466165,Female,No,49,Yes,Artist,0.0,Low,1.0,Cat_2,B
6637,462177,Male,No,43,,Artist,6.0,Low,5.0,Cat_2,B
6639,459087,Female,No,21,No,Doctor,0.0,Low,3.0,Cat_6,C
6643,466982,Male,Yes,56,Yes,Artist,,Average,2.0,Cat_6,B
6646,462561,Female,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,C
6650,459372,Female,No,27,Yes,Healthcare,,Low,4.0,Cat_6,B
6652,463598,Female,Yes,32,No,Engineer,3.0,Low,2.0,Cat_6,C
6653,464850,Female,,51,No,Artist,,Average,3.0,Cat_4,B
6654,462978,Male,Yes,43,No,Entertainment,,Average,3.0,Cat_6,B
6655,461988,Male,Yes,36,No,Engineer,0.0,Average,2.0,Cat_6,B
6656,461635,Male,Yes,43,Yes,Executive,6.0,High,3.0,Cat_6,C
6659,459685,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_7,C
6661,465973,Female,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,B
6663,459525,Female,Yes,62,Yes,Artist,,High,3.0,Cat_6,C
6664,467863,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_6,C
6665,461659,Female,Yes,52,Yes,Artist,0.0,Average,2.0,Cat_6,C
6666,466272,Female,Yes,68,Yes,Lawyer,0.0,Average,3.0,Cat_6,C
6667,459292,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6,C
6669,463710,Male,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_2,B
6670,463856,Male,Yes,37,Yes,Artist,0.0,Average,2.0,Cat_4,C
6671,467545,Male,Yes,53,Yes,Artist,9.0,Average,2.0,Cat_6,B
6672,466027,Female,Yes,70,No,Engineer,7.0,Low,1.0,Cat_3,B
6676,464231,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,C
6678,462338,Male,Yes,43,Yes,Artist,9.0,Average,2.0,,C
6680,459256,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,B
6681,459962,Male,Yes,59,Yes,Artist,8.0,Low,1.0,Cat_6,B
6682,463546,Female,No,30,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
6684,465146,Male,Yes,58,Yes,Artist,9.0,Low,1.0,Cat_6,B
6685,462412,Male,Yes,71,No,Artist,1.0,Low,5.0,Cat_6,C
6687,465466,Male,,31,No,Healthcare,1.0,Low,3.0,Cat_6,C
6688,463381,Male,Yes,36,Yes,Doctor,8.0,Average,4.0,Cat_3,C
6690,465394,Male,No,32,Yes,Engineer,0.0,Low,3.0,Cat_4,B
6691,467600,Male,Yes,41,Yes,Engineer,,Average,5.0,Cat_6,C
6693,464328,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,B
6696,461412,Female,Yes,41,Yes,Artist,5.0,High,3.0,Cat_5,B
6701,459497,Female,Yes,80,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
6704,465116,Female,Yes,66,Yes,Artist,0.0,Low,2.0,Cat_6,C
6705,462957,Male,Yes,58,No,Executive,1.0,High,5.0,Cat_6,B
6706,465292,Female,No,42,Yes,Doctor,0.0,Low,3.0,Cat_6,B
6707,464359,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,B
6708,461838,Male,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,C
6711,466705,Male,Yes,69,No,Lawyer,0.0,Low,3.0,Cat_6,C
6712,459849,Female,Yes,50,Yes,Artist,1.0,High,5.0,Cat_6,C
6713,463273,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_3,B
6715,464129,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_1,C
6717,464287,Male,Yes,35,Yes,Artist,,Average,3.0,Cat_2,C
6718,466069,Female,Yes,49,Yes,Artist,0.0,High,4.0,,B
6719,460791,Female,No,27,Yes,Engineer,9.0,Low,7.0,Cat_3,C
6721,460904,Female,No,35,No,Entertainment,1.0,Low,1.0,Cat_6,B
6725,461674,Male,Yes,48,Yes,Executive,0.0,High,4.0,Cat_6,C
6728,462322,Female,No,49,Yes,Artist,1.0,Low,2.0,Cat_2,C
6732,461905,Female,No,42,Yes,Artist,0.0,Low,3.0,Cat_6,C
6733,466952,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C
6736,462346,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6,B
6738,461689,Male,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,C
6740,462254,Male,Yes,38,No,Executive,1.0,Average,5.0,Cat_2,B
6742,467806,Male,Yes,62,Yes,Artist,1.0,High,2.0,Cat_6,B
6743,461173,Male,Yes,45,Yes,Artist,1.0,Low,4.0,Cat_3,B
6744,465912,Female,No,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
6746,465135,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_6,B
6747,461654,Female,No,67,Yes,Artist,0.0,Low,1.0,Cat_7,B
6749,464611,Male,No,31,Yes,Artist,1.0,Low,4.0,Cat_7,C
6752,461591,Female,No,33,No,Engineer,1.0,Low,2.0,Cat_4,B
6753,466505,Female,Yes,42,No,Artist,8.0,High,5.0,Cat_6,B
6756,459051,Male,Yes,66,Yes,Artist,,Average,2.0,Cat_6,C
6757,464620,Female,Yes,41,Yes,Artist,1.0,High,2.0,Cat_6,B
6759,463910,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,C
6761,459262,Female,No,31,No,Entertainment,9.0,Low,4.0,Cat_6,C
6762,467808,Female,Yes,63,Yes,Artist,0.0,Average,2.0,Cat_6,C
